GEOID,YEAR,CAT,HH,MOVE_OUT,MOVE_IN,MOVE_WITHIN
06013345114,2011-2012,high,121,17,17,0
06013346204,2011-2012,high,118,7,16,0
06013345111,2011-2012,high,522,64,61,8
06013355114,2011-2012,high,357,54,49,2
06013345113,2011-2012,high,116,11,15,0
06013345112,2011-2012,high,663,101,105,18
06013345203,2011-2012,high,462,37,49,3
06013385200,2011-2012,high,58,6,15,0
06013385100,2011-2012,high,103,11,11,0
06013384000,2011-2012,high,185,24,26,1
06013361000,2011-2012,high,70,9,5,1
06013360200,2011-2012,high,74,11,8,0
06013359203,2011-2012,high,133,14,10,0
06013359202,2011-2012,high,86,9,8,0
06013359102,2011-2012,high,110,9,3,2
06013358000,2011-2012,high,45,3,6,0
06013357000,2011-2012,high,127,12,8,0
06013356001,2011-2012,high,68,6,2,0
06013301000,2011-2012,high,59,6,1,1
06013340001,2011-2012,high,437,41,63,2
06013338301,2011-2012,high,99,5,9,0
06013345103,2011-2012,high,147,10,20,1
06013339001,2011-2012,high,9,0,4,0
06013345204,2011-2012,high,71,5,13,0
06013365003,2011-2012,high,61,4,4,2
06013351101,2011-2012,high,7,1,3,0
06013351103,2011-2012,high,32,4,6,0
06013345102,2011-2012,high,116,14,18,0
06013345101,2011-2012,high,189,19,31,3
06013325000,2011-2012,high,171,26,28,0
06013323000,2011-2012,high,242,27,44,1
06013352201,2011-2012,high,201,18,24,1
06013322000,2011-2012,high,325,36,45,6
06013321200,2011-2012,high,235,21,15,4
06013321101,2011-2012,high,162,22,20,1
06013317000,2011-2012,high,86,8,4,0
06013316000,2011-2012,high,4,1,1,0
06013353002,2011-2012,high,87,7,9,0
06013350000,2011-2012,high,508,59,86,4
06013349000,2011-2012,high,378,50,55,4
06013345105,2011-2012,high,228,30,32,0
06013351102,2011-2012,high,1,0,0,0
06013339002,2011-2012,high,289,32,53,2
06013355115,2011-2012,high,458,85,100,10
06013355116,2011-2012,high,281,21,26,1
06013355117,2011-2012,high,238,22,22,3
06013338204,2011-2012,high,614,82,117,12
06013338201,2011-2012,high,181,16,16,0
06013337200,2011-2012,high,144,15,26,1
06013337100,2011-2012,high,186,14,25,1
06013336102,2011-2012,high,1,0,0,0
06013335000,2011-2012,high,71,8,7,0
06013336101,2011-2012,high,1,0,0,0
06013334004,2011-2012,high,150,13,15,2
06013324001,2011-2012,high,285,22,32,4
06013338203,2011-2012,high,256,45,39,5
06013338102,2011-2012,high,118,11,20,0
06013338101,2011-2012,high,50,8,2,0
06013336201,2011-2012,high,12,0,1,0
06013336202,2011-2012,high,8,0,0,0
06013324002,2011-2012,high,366,83,91,10
06013320004,2011-2012,high,169,21,30,4
06013334001,2011-2012,high,88,9,8,2
06013333200,2011-2012,high,152,20,19,0
06013332000,2011-2012,high,62,6,6,2
06013331000,2011-2012,high,169,28,14,0
06013333102,2011-2012,high,74,4,7,0
06013333101,2011-2012,high,71,11,7,2
06013313205,2011-2012,high,1,0,0,0
06013313206,2011-2012,high,4,0,0,0
06013304001,2011-2012,high,35,4,6,1
06013355108,2011-2012,high,182,21,19,0
06013355107,2011-2012,high,120,11,5,0
06013330000,2011-2012,high,91,11,5,1
06013329000,2011-2012,high,95,10,10,0
06013328000,2011-2012,high,4,0,0,0
06013327000,2011-2012,high,52,2,0,0
06013346102,2011-2012,high,69,7,7,0
06013346101,2011-2012,high,69,6,8,1
06013355304,2011-2012,high,237,23,40,5
06013355302,2011-2012,high,46,6,7,0
06013355301,2011-2012,high,134,14,16,0
06013355200,2011-2012,high,398,53,69,10
06013354002,2011-2012,high,139,12,25,4
06013354001,2011-2012,high,67,10,5,1
06013353001,2011-2012,high,136,15,12,2
06013352202,2011-2012,high,71,7,8,1
06013352102,2011-2012,high,82,5,16,0
06013352101,2011-2012,high,45,9,7,0
06013351200,2011-2012,high,73,7,10,1
06013348000,2011-2012,high,100,12,14,0
06013306003,2011-2012,high,7,0,0,0
06013306004,2011-2012,high,10,1,1,0
06013345115,2011-2012,high,274,47,74,3
06013355110,2011-2012,high,76,9,2,0
06013355111,2011-2012,high,136,23,8,0
06013303201,2011-2012,high,144,18,5,0
06013303204,2011-2012,high,39,7,1,0
06013347000,2011-2012,high,156,14,15,2
06013346201,2011-2012,high,182,21,28,1
06013345202,2011-2012,high,1120,172,191,19
06013345108,2011-2012,high,862,126,123,13
06013343003,2011-2012,high,87,7,13,0
06013343002,2011-2012,high,262,25,43,1
06013343001,2011-2012,high,262,24,36,4
06013341000,2011-2012,high,321,32,39,3
06013340002,2011-2012,high,423,45,70,8
06013338302,2011-2012,high,146,16,24,2
06013337300,2011-2012,high,167,21,25,0
06013326000,2011-2012,high,133,18,16,0
06013321103,2011-2012,high,126,13,10,1
06013321102,2011-2012,high,183,20,26,2
06013320001,2011-2012,high,17,1,2,0
06013319000,2011-2012,high,214,27,18,3
06013318000,2011-2012,high,120,10,9,1
06013315000,2011-2012,high,55,10,4,0
06013356002,2011-2012,high,181,26,14,2
06013314200,2011-2012,high,,,,
06013313102,2011-2012,high,28,5,1,0
06013313101,2011-2012,high,25,4,0,0
06013312000,2011-2012,high,1,0,0,0
06001437800,2011-2012,high,74,8,3,1
06001437400,2011-2012,high,9,1,1,0
06001405800,2011-2012,high,8,0,0,0
06001437500,2011-2012,high,9,0,0,0
06001451501,2011-2012,high,159,9,41,3
06001450604,2011-2012,high,289,37,40,2
06001436700,2011-2012,high,7,1,0,0
06001432200,2011-2012,high,152,21,30,1
06001433900,2011-2012,high,30,5,2,0
06001433500,2011-2012,high,36,1,0,0
06001433800,2011-2012,high,73,15,1,0
06001430800,2011-2012,high,106,11,10,2
06001402900,2011-2012,high,2,0,0,0
06001430900,2011-2012,high,152,11,11,1
06001407300,2011-2012,high,1,0,0,0
06001423800,2011-2012,high,267,15,26,2
06001422200,2011-2012,high,307,28,38,1
06001422400,2011-2012,high,205,19,17,2
06001422500,2011-2012,high,282,45,35,1
06001421600,2011-2012,high,301,58,45,0
06001422300,2011-2012,high,355,37,22,0
06001441523,2011-2012,high,559,94,99,9
06001440335,2011-2012,high,586,95,113,6
06001440334,2011-2012,high,102,14,13,0
06001437702,2011-2012,high,2,0,0,0
06001435103,2011-2012,high,186,14,28,0
06001404300,2011-2012,high,152,19,23,0
06001405000,2011-2012,high,342,37,45,2
06001402200,2011-2012,high,5,3,0,0
06001408000,2011-2012,high,118,4,16,0
06001442000,2011-2012,high,50,3,8,0
06001441100,2011-2012,high,187,12,24,1
06001420400,2011-2012,high,1,0,0,0
06001450606,2011-2012,high,159,17,23,1
06001441522,2011-2012,high,178,23,24,0
06001405200,2011-2012,high,335,36,42,8
06001441521,2011-2012,high,254,21,35,0
06001436602,2011-2012,high,34,1,3,0
06001437600,2011-2012,high,20,1,0,0
06001435900,2011-2012,high,34,4,1,0
06001421800,2011-2012,high,193,27,26,0
06001421700,2011-2012,high,413,29,31,0
06001421200,2011-2012,high,152,23,9,0
06001421100,2011-2012,high,69,7,10,0
06001422000,2011-2012,high,95,3,8,1
06001421900,2011-2012,high,408,45,46,0
06001420100,2011-2012,high,165,19,27,2
06001420200,2011-2012,high,248,26,24,2
06001430102,2011-2012,high,63,9,10,0
06001430101,2011-2012,high,172,16,20,1
06001425103,2011-2012,high,65,4,24,1
06001425102,2011-2012,high,63,3,9,0
06001425101,2011-2012,high,16,0,2,0
06001404102,2011-2012,high,205,21,12,3
06001403702,2011-2012,high,100,6,8,1
06001403701,2011-2012,high,26,8,3,1
06001403502,2011-2012,high,30,3,10,0
06001428302,2011-2012,high,222,21,21,7
06001433400,2011-2012,high,123,15,14,0
06001410300,2011-2012,high,1,0,0,0
06001404501,2011-2012,high,76,5,14,0
06001409400,2011-2012,high,,,,
06001437300,2011-2012,high,40,2,0,0
06001438300,2011-2012,high,29,6,2,0
06001423500,2011-2012,high,242,29,23,1
06001437000,2011-2012,high,63,9,2,0
06001436500,2011-2012,high,70,8,2,0
06001444100,2011-2012,high,155,16,16,1
06001420600,2011-2012,high,244,27,20,3
06001421300,2011-2012,high,275,24,17,3
06001424001,2011-2012,high,53,3,7,0
06001423300,2011-2012,high,85,7,10,1
06001421500,2011-2012,high,232,34,30,0
06001428500,2011-2012,high,138,7,23,0
06001405500,2011-2012,high,17,3,2,0
06001409000,2011-2012,high,,,,
06001403501,2011-2012,high,89,6,10,0
06001450102,2011-2012,high,326,71,57,3
06001428700,2011-2012,high,223,28,25,3
06001981900,2011-2012,high,1,0,0,0
06001451404,2011-2012,high,155,12,3,0
06001403600,2011-2012,high,141,19,17,0
06001408400,2011-2012,high,3,1,0,0
06001403800,2011-2012,high,476,64,45,3
06001408500,2011-2012,high,1,0,0,0
06001409700,2011-2012,high,2,1,0,0
06001437200,2011-2012,high,193,18,8,1
06001408100,2011-2012,high,362,33,43,2
06001441401,2011-2012,high,312,36,48,6
06001435102,2011-2012,high,279,24,23,1
06001435300,2011-2012,high,84,9,7,1
06001436601,2011-2012,high,38,1,1,1
06001440200,2011-2012,high,39,7,1,0
06001441501,2011-2012,high,222,16,27,1
06001428301,2011-2012,high,335,34,55,10
06001400500,2011-2012,high,257,41,38,6
06001427300,2011-2012,high,432,32,46,0
06001428600,2011-2012,high,263,33,33,3
06001428400,2011-2012,high,109,7,7,5
06001428000,2011-2012,high,89,3,1,1
06001450745,2011-2012,high,474,61,82,12
06001450743,2011-2012,high,786,112,92,22
06001450101,2011-2012,high,641,156,130,11
06001444302,2011-2012,high,135,23,4,1
06001443322,2011-2012,high,126,13,26,0
06001408200,2011-2012,high,46,6,4,0
06001408700,2011-2012,high,1,0,2,0
06001409100,2011-2012,high,,,,
06001407700,2011-2012,high,74,10,9,0
06001407400,2011-2012,high,1,0,0,0
06001407800,2011-2012,high,51,7,2,0
06001433200,2011-2012,high,272,38,25,1
06001433700,2011-2012,high,45,10,2,0
06001436401,2011-2012,high,139,14,15,2
06001440306,2011-2012,high,146,15,6,1
06001436402,2011-2012,high,57,9,5,1
06001435700,2011-2012,high,28,5,1,0
06001422800,2011-2012,high,15,0,1,0
06001423700,2011-2012,high,283,24,15,1
06001436900,2011-2012,high,23,2,1,0
06001430500,2011-2012,high,127,20,11,1
06001427900,2011-2012,high,260,15,24,3
06001450742,2011-2012,high,204,25,25,2
06001450701,2011-2012,high,227,14,27,3
06001403100,2011-2012,high,3,0,0,0
06001423602,2011-2012,high,184,22,15,0
06001410000,2011-2012,high,61,6,3,0
06001451300,2011-2012,high,180,27,26,2
06001403300,2011-2012,high,16,0,4,0
06001427800,2011-2012,high,229,17,23,0
06001427100,2011-2012,high,191,12,26,3
06001442602,2011-2012,high,135,17,15,1
06001441524,2011-2012,high,423,63,42,7
06001440333,2011-2012,high,81,7,14,2
06001433104,2011-2012,high,44,5,3,0
06001425104,2011-2012,high,59,2,4,1
06001406900,2011-2012,high,133,20,17,1
06001407900,2011-2012,high,112,13,13,0
06001406800,2011-2012,high,102,5,22,0
06001407600,2011-2012,high,48,6,2,0
06001407000,2011-2012,high,20,1,0,0
06001406300,2011-2012,high,4,0,0,0
06001431000,2011-2012,high,74,2,5,0
06001430700,2011-2012,high,111,11,13,0
06001450200,2011-2012,high,487,98,80,11
06001435500,2011-2012,high,42,1,1,0
06001410400,2011-2012,high,3,0,0,0
06001430600,2011-2012,high,206,24,33,1
06001436200,2011-2012,high,28,5,0,1
06001427200,2011-2012,high,130,7,9,0
06001450741,2011-2012,high,173,16,12,0
06001428200,2011-2012,high,322,31,44,4
06001435200,2011-2012,high,83,9,4,0
06001428100,2011-2012,high,246,27,30,2
06001410500,2011-2012,high,13,0,0,0
06001405902,2011-2012,high,,,,
06001451704,2011-2012,high,122,7,23,3
06001451506,2011-2012,high,209,40,32,1
06001983200,2011-2012,high,7,0,2,0
06001982000,2011-2012,high,1,0,0,0
06001406202,2011-2012,high,1,0,0,0
06001404800,2011-2012,high,247,26,22,0
06001406400,2011-2012,high,18,1,1,1
06001405700,2011-2012,high,10,0,0,0
06001405600,2011-2012,high,81,10,11,0
06001441302,2011-2012,high,356,35,42,1
06001434000,2011-2012,high,32,2,0,0
06001402500,2011-2012,high,23,1,0,0
06001442400,2011-2012,high,200,26,30,0
06001442100,2011-2012,high,172,20,32,3
06001436100,2011-2012,high,51,6,2,0
06001438400,2011-2012,high,10,1,0,0
06001401300,2011-2012,high,9,0,0,0
06001407500,2011-2012,high,1,0,0,0
06001451401,2011-2012,high,133,12,11,1
06001451505,2011-2012,high,92,10,12,1
06001451504,2011-2012,high,52,4,6,0
06001450746,2011-2012,high,175,11,16,0
06001444601,2011-2012,high,74,4,6,0
06001443321,2011-2012,high,259,37,33,3
06001443105,2011-2012,high,84,4,15,1
06001443104,2011-2012,high,420,49,59,8
06001441602,2011-2012,high,269,33,13,3
06001427600,2011-2012,high,25,3,1,0
06001409900,2011-2012,high,89,9,15,0
06001404700,2011-2012,high,86,11,11,0
06001404900,2011-2012,high,389,51,36,0
06001402700,2011-2012,high,3,0,0,0
06001436000,2011-2012,high,30,1,0,0
06001442700,2011-2012,high,91,3,8,0
06001438100,2011-2012,high,89,9,6,1
06001410200,2011-2012,high,5,0,3,0
06001430400,2011-2012,high,48,7,6,0
06001432800,2011-2012,high,98,10,12,0
06001451101,2011-2012,high,234,18,44,0
06001442601,2011-2012,high,184,22,21,2
06001442301,2011-2012,high,247,25,17,1
06001441926,2011-2012,high,96,13,7,1
06001440336,2011-2012,high,121,19,7,0
06001438204,2011-2012,high,75,8,2,0
06001438203,2011-2012,high,30,2,0,0
06001406201,2011-2012,high,1,0,0,0
06001408900,2011-2012,high,1,0,0,0
06001404200,2011-2012,high,164,16,25,1
06001403900,2011-2012,high,237,25,28,0
06001403000,2011-2012,high,,,,
06001406100,2011-2012,high,3,0,1,0
06001423601,2011-2012,high,291,36,32,0
06001440308,2011-2012,high,150,19,15,0
06001451201,2011-2012,high,256,30,31,2
06001441402,2011-2012,high,275,42,42,1
06001438000,2011-2012,high,100,13,9,0
06001441200,2011-2012,high,344,32,34,5
06001410100,2011-2012,high,12,0,0,0
06001437701,2011-2012,high,1,0,0,0
06001437102,2011-2012,high,28,3,1,0
06001437101,2011-2012,high,195,10,11,0
06001435602,2011-2012,high,40,5,6,0
06001435601,2011-2012,high,36,1,2,0
06001435104,2011-2012,high,79,6,11,0
06001433103,2011-2012,high,23,2,2,0
06001432502,2011-2012,high,40,2,4,0
06001403400,2011-2012,high,24,0,2,0
06001400600,2011-2012,high,60,5,2,0
06001401600,2011-2012,high,4,0,1,0
06001402400,2011-2012,high,9,0,0,0
06001402800,2011-2012,high,1,0,0,0
06001409600,2011-2012,high,1,0,0,0
06001401800,2011-2012,high,5,0,0,0
06001444200,2011-2012,high,136,6,4,0
06001443200,2011-2012,high,31,3,7,0
06001441921,2011-2012,high,342,79,74,2
06001438201,2011-2012,high,16,2,0,0
06001426100,2011-2012,high,130,5,10,2
06001402600,2011-2012,high,2,0,0,0
06001423200,2011-2012,high,79,5,3,0
06001400800,2011-2012,high,40,6,6,0
06001432501,2011-2012,high,26,3,4,0
06001407102,2011-2012,high,9,0,0,0
06001407101,2011-2012,high,,,,
06001406602,2011-2012,high,21,0,0,0
06001406601,2011-2012,high,35,3,1,1
06001405901,2011-2012,high,5,0,1,1
06001405402,2011-2012,high,1,0,0,0
06001404000,2011-2012,high,260,28,32,0
06001405100,2011-2012,high,136,19,18,1
06001400700,2011-2012,high,31,6,8,0
06001401500,2011-2012,high,2,0,2,0
06001400200,2011-2012,high,262,39,33,2
06001400300,2011-2012,high,673,91,103,4
06001441301,2011-2012,high,235,27,32,1
06001443001,2011-2012,high,70,5,0,0
06001404600,2011-2012,high,167,17,23,0
06001431100,2011-2012,high,43,3,6,0
06001409800,2011-2012,high,30,6,0,0
06001409500,2011-2012,high,2,0,1,0
06001442500,2011-2012,high,297,36,40,2
06001442900,2011-2012,high,309,47,58,4
06001451202,2011-2012,high,79,10,12,0
06001450602,2011-2012,high,592,88,88,5
06001405401,2011-2012,high,10,0,1,0
06001405302,2011-2012,high,3,0,0,0
06001405301,2011-2012,high,89,12,15,0
06001404101,2011-2012,high,361,45,34,3
06001990000,2011-2012,high,,,,
06001451703,2011-2012,high,69,9,11,1
06001436800,2011-2012,high,33,2,2,0
06001430200,2011-2012,high,125,12,19,0
06001451102,2011-2012,high,49,7,6,0
06001435800,2011-2012,high,28,5,3,0
06001450300,2011-2012,high,316,60,73,4
06001450605,2011-2012,high,231,33,18,2
06001450603,2011-2012,high,107,5,19,0
06001442200,2011-2012,high,237,17,29,8
06001451601,2011-2012,high,245,27,30,1
06001443002,2011-2012,high,196,20,14,0
06001421400,2011-2012,high,90,12,15,0
06001443301,2011-2012,high,131,10,16,0
06001441700,2011-2012,high,335,42,43,1
06001443102,2011-2012,high,112,12,26,0
06001451403,2011-2012,high,59,5,3,0
06001450752,2011-2012,high,209,21,32,1
06001450751,2011-2012,high,200,13,61,3
06001450750,2011-2012,high,308,56,55,6
06001450744,2011-2012,high,158,13,29,0
06001450502,2011-2012,high,96,9,29,1
06001450501,2011-2012,high,117,13,37,1
06001444602,2011-2012,high,295,40,36,7
06001420300,2011-2012,high,416,52,49,3
06001450607,2011-2012,high,232,17,31,9
06001451503,2011-2012,high,200,27,32,1
06001407200,2011-2012,high,,,,
06001408800,2011-2012,high,,,,
06001440305,2011-2012,high,107,14,1,0
06001450400,2011-2012,high,225,17,19,1
06001441923,2011-2012,high,144,21,10,1
06001440301,2011-2012,high,179,17,20,1
06001422100,2011-2012,high,103,13,14,0
06001431200,2011-2012,high,181,11,15,4
06001450601,2011-2012,high,164,22,31,3
06001441503,2011-2012,high,642,53,92,5
06001444500,2011-2012,high,246,41,13,1
06001440100,2011-2012,high,152,13,19,1
06001401100,2011-2012,high,266,28,19,1
06001401400,2011-2012,high,2,1,1,0
06001444301,2011-2012,high,121,9,10,0
06001442302,2011-2012,high,142,13,23,4
06001441927,2011-2012,high,253,24,30,0
06001441925,2011-2012,high,715,170,135,18
06001441924,2011-2012,high,705,108,89,4
06001441800,2011-2012,high,332,38,39,2
06001451602,2011-2012,high,206,25,30,4
06001404502,2011-2012,high,372,44,39,2
06001426200,2011-2012,high,171,16,21,9
06001441601,2011-2012,high,115,16,9,0
06001406000,2011-2012,high,4,0,2,0
06001440304,2011-2012,high,155,15,10,1
06001435400,2011-2012,high,91,7,4,0
06001401000,2011-2012,high,54,5,1,0
06001400900,2011-2012,high,12,1,4,0
06001400100,2011-2012,high,161,25,17,0
06001404400,2011-2012,high,366,57,61,5
06001400400,2011-2012,high,633,78,64,9
06001401200,2011-2012,high,315,32,46,3
06001423902,2011-2012,high,194,19,23,1
06001423901,2011-2012,high,158,17,16,1
06001424002,2011-2012,high,31,5,2,0
06001451701,2011-2012,high,90,7,9,0
06001444400,2011-2012,high,94,16,9,0
06001442800,2011-2012,high,86,11,8,0
06001443103,2011-2012,high,175,6,14,0
06001437900,2011-2012,high,1,0,0,0
06001440307,2011-2012,high,103,14,11,1
06001433300,2011-2012,high,63,4,3,1
06001433600,2011-2012,high,62,9,1,0
06001409200,2011-2012,high,,,,
06001433000,2011-2012,high,39,3,2,0
06001432700,2011-2012,high,91,7,11,0
06001433102,2011-2012,high,62,7,3,0
06001423100,2011-2012,high,254,25,26,2
06001423000,2011-2012,high,446,58,53,1
06001420500,2011-2012,high,299,31,24,2
06001401700,2011-2012,high,16,1,2,0
06001422700,2011-2012,high,131,11,11,0
06001422600,2011-2012,high,3,2,0,0
06001430300,2011-2012,high,69,10,14,0
06001432600,2011-2012,high,145,10,6,0
06001432300,2011-2012,high,100,11,9,1
06001409300,2011-2012,high,1,0,0,0
06001408300,2011-2012,high,79,10,9,0
06001406700,2011-2012,high,270,23,20,1
06001432400,2011-2012,high,110,8,7,1
06001436300,2011-2012,high,54,8,20,0
06001432100,2011-2012,high,120,6,7,0
06001406500,2011-2012,high,16,1,0,0
06001422900,2011-2012,high,98,7,3,2
06001423400,2011-2012,high,262,24,19,0
06001440332,2011-2012,high,55,5,7,0
06001440331,2011-2012,high,150,13,7,1
06001408600,2011-2012,high,3,0,0,0
06001427700,2011-2012,high,348,36,35,5
06075016500,2011-2012,high,762,91,70,2
06075016400,2011-2012,high,479,51,27,2
06075016300,2011-2012,high,676,75,57,4
06075016100,2011-2012,high,12,0,1,0
06075016000,2011-2012,high,18,0,1,0
06075015900,2011-2012,high,51,2,4,0
06075015700,2011-2012,high,951,98,77,6
06075015600,2011-2012,high,445,39,20,3
06075015500,2011-2012,high,78,1,2,0
06075015400,2011-2012,high,954,110,89,5
06075015300,2011-2012,high,377,33,32,2
06075015200,2011-2012,high,295,29,32,2
06075015100,2011-2012,high,83,7,9,0
06075013500,2011-2012,high,395,36,38,0
06075013400,2011-2012,high,794,96,87,3
06075013300,2011-2012,high,935,92,96,8
06075013200,2011-2012,high,1189,143,124,14
06075013000,2011-2012,high,1285,148,110,7
06075990100,2011-2012,high,,,,
06075012800,2011-2012,high,1084,116,101,7
06075012700,2011-2012,high,1212,155,136,16
06075012100,2011-2012,high,2,1,0,0
06075012000,2011-2012,high,7,0,1,0
06075011800,2011-2012,high,,,,
06075011700,2011-2012,high,11,0,13,0
06075011300,2011-2012,high,45,0,3,0
06075011200,2011-2012,high,279,29,19,0
06075011100,2011-2012,high,163,11,13,0
06075011000,2011-2012,high,97,5,11,0
06075010900,2011-2012,high,655,57,57,2
06075010800,2011-2012,high,645,65,43,1
06075010700,2011-2012,high,195,21,11,2
06075010600,2011-2012,high,119,10,17,0
06075980600,2011-2012,high,,,,
06075980501,2011-2012,high,1,0,0,0
06075980200,2011-2012,high,12,0,0,0
06075012502,2011-2012,high,,,,
06075012302,2011-2012,high,4,0,0,0
06075012301,2011-2012,high,,,,
06075980900,2011-2012,high,5,0,1,0
06075980401,2011-2012,high,,,,
06075010500,2011-2012,high,668,48,53,0
06075010400,2011-2012,high,976,117,79,22
06075010300,2011-2012,high,862,81,79,8
06075010200,2011-2012,high,1060,122,78,7
06075010100,2011-2012,high,268,21,13,0
06075980300,2011-2012,high,5,0,0,0
06075061400,2011-2012,high,856,94,69,8
06075061500,2011-2012,high,2252,314,295,35
06075061200,2011-2012,high,9,0,0,0
