GEOID,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,DOMESTIC VIOLENCE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,RITUALISM,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,TOTAL
17031140800,10.0,312.0,1117.0,621.0,0.0,28.0,977.0,1.0,154.0,304.0,0.0,6.0,9.0,0.0,14.0,2.0,3.0,34.0,437.0,341.0,0.0,0.0,0.0,0.0,61.0,0.0,490.0,23.0,0.0,42.0,0.0,306.0,46.0,3.0,1487.0,50.0,6878
17031150200,16.0,665.0,1867.0,811.0,1.0,28.0,1654.0,0.0,264.0,642.0,0.0,6.0,6.0,1.0,18.0,10.0,12.0,64.0,636.0,730.0,0.0,0.0,0.0,1.0,84.0,0.0,1064.0,19.0,0.0,65.0,0.0,282.0,51.0,5.0,2346.0,57.0,11405
17031150300,18.0,565.0,1466.0,600.0,1.0,23.0,1580.0,0.0,192.0,443.0,0.0,3.0,3.0,0.0,8.0,9.0,11.0,33.0,505.0,573.0,0.0,0.0,0.0,3.0,73.0,0.0,863.0,5.0,0.0,50.0,0.0,220.0,45.0,1.0,2360.0,55.0,9708
17031150401,5.0,284.0,846.0,422.0,0.0,18.0,845.0,0.0,111.0,281.0,0.0,14.0,0.0,0.0,2.0,5.0,9.0,16.0,277.0,206.0,0.0,0.0,0.0,0.0,29.0,0.0,480.0,0.0,0.0,23.0,0.0,87.0,30.0,2.0,1177.0,18.0,5187
17031150402,7.0,201.0,657.0,380.0,1.0,13.0,779.0,0.0,89.0,218.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,14.0,281.0,204.0,0.0,0.0,0.0,1.0,38.0,0.0,409.0,4.0,0.0,26.0,0.0,87.0,19.0,2.0,844.0,13.0,4295
17031150501,8.0,149.0,400.0,269.0,0.0,7.0,535.0,0.0,48.0,137.0,0.0,2.0,1.0,0.0,6.0,0.0,5.0,6.0,119.0,111.0,1.0,0.0,0.0,0.0,20.0,0.0,322.0,0.0,0.0,16.0,0.0,29.0,7.0,0.0,552.0,9.0,2759
17031150502,12.0,302.0,654.0,248.0,0.0,15.0,722.0,1.0,87.0,209.0,0.0,0.0,3.0,0.0,7.0,4.0,3.0,16.0,258.0,185.0,0.0,0.0,0.0,1.0,30.0,0.0,464.0,1.0,0.0,26.0,0.0,88.0,21.0,3.0,962.0,24.0,4346
17031150600,14.0,282.0,816.0,403.0,0.0,10.0,910.0,1.0,119.0,234.0,0.0,3.0,5.0,0.0,20.0,2.0,8.0,18.0,325.0,298.0,0.0,0.0,0.0,0.0,28.0,1.0,457.0,1.0,0.0,27.0,0.0,125.0,16.0,4.0,1073.0,27.0,5227
17031150700,14.0,280.0,747.0,425.0,0.0,13.0,952.0,0.0,86.0,174.0,0.0,1.0,2.0,0.0,4.0,3.0,7.0,25.0,419.0,304.0,0.0,0.0,0.0,0.0,41.0,1.0,487.0,0.0,0.0,28.0,0.0,108.0,18.0,2.0,1031.0,35.0,5207
17031150800,20.0,439.0,1262.0,501.0,0.0,26.0,1121.0,1.0,132.0,299.0,0.0,3.0,4.0,1.0,8.0,7.0,13.0,39.0,474.0,545.0,0.0,0.0,0.0,1.0,44.0,0.0,732.0,14.0,1.0,50.0,0.0,159.0,32.0,3.0,1307.0,61.0,7299
17031151001,6.0,299.0,1000.0,205.0,2.0,7.0,602.0,0.0,168.0,132.0,0.0,1.0,3.0,0.0,10.0,3.0,3.0,22.0,244.0,393.0,0.0,0.0,0.0,2.0,19.0,0.0,397.0,5.0,0.0,63.0,0.0,102.0,21.0,0.0,790.0,59.0,4558
17031151002,20.0,461.0,1350.0,533.0,0.0,28.0,1185.0,2.0,170.0,397.0,0.0,1.0,4.0,0.0,25.0,3.0,8.0,43.0,596.0,800.0,0.0,0.0,0.0,2.0,74.0,1.0,812.0,288.0,1.0,58.0,0.0,239.0,41.0,6.0,1298.0,74.0,8520
17031151100,22.0,442.0,1383.0,642.0,0.0,23.0,1245.0,1.0,209.0,278.0,0.0,4.0,4.0,0.0,9.0,5.0,7.0,42.0,524.0,570.0,0.0,1.0,0.0,1.0,60.0,1.0,652.0,3.0,0.0,45.0,0.0,298.0,49.0,9.0,1500.0,49.0,8078
17031151200,7.0,399.0,1035.0,413.0,0.0,26.0,941.0,1.0,165.0,335.0,0.0,3.0,0.0,0.0,12.0,3.0,7.0,29.0,341.0,337.0,0.0,1.0,0.0,1.0,20.0,1.0,447.0,1.0,0.0,45.0,0.0,233.0,29.0,6.0,1935.0,36.0,6809
17031160100,4.0,128.0,463.0,199.0,0.0,14.0,490.0,0.0,74.0,120.0,0.0,3.0,0.0,0.0,3.0,1.0,5.0,6.0,245.0,106.0,0.0,0.0,0.0,0.0,15.0,0.0,247.0,2.0,0.0,13.0,0.0,84.0,14.0,4.0,759.0,11.0,3010
17031160200,9.0,211.0,637.0,394.0,0.0,15.0,712.0,1.0,96.0,200.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,6.0,367.0,127.0,0.0,0.0,0.0,0.0,29.0,0.0,296.0,1.0,0.0,18.0,0.0,101.0,18.0,6.0,1141.0,11.0,4406
17031160300,3.0,265.0,909.0,376.0,0.0,19.0,808.0,0.0,94.0,243.0,0.0,6.0,3.0,0.0,7.0,5.0,3.0,4.0,370.0,203.0,0.0,1.0,0.0,0.0,22.0,0.0,408.0,5.0,0.0,55.0,0.0,144.0,17.0,1.0,1102.0,26.0,5099
17031160400,7.0,337.0,1029.0,560.0,0.0,31.0,1057.0,0.0,96.0,254.0,0.0,3.0,1.0,0.0,8.0,3.0,10.0,26.0,563.0,339.0,0.0,0.0,0.0,1.0,54.0,0.0,489.0,4.0,0.0,24.0,0.0,171.0,32.0,2.0,1463.0,31.0,6595
17031160501,8.0,272.0,1005.0,351.0,1.0,23.0,812.0,1.0,134.0,166.0,0.0,3.0,1.0,0.0,11.0,2.0,13.0,29.0,370.0,384.0,0.0,0.0,0.0,0.0,60.0,0.0,402.0,7.0,0.0,33.0,0.0,190.0,33.0,3.0,956.0,52.0,5322
17031160502,8.0,205.0,779.0,323.0,0.0,21.0,675.0,2.0,93.0,175.0,0.0,2.0,8.0,0.0,8.0,1.0,4.0,16.0,314.0,253.0,0.0,0.0,0.0,1.0,49.0,0.0,333.0,7.0,0.0,27.0,0.0,157.0,28.0,2.0,958.0,27.0,4476
17031160601,7.0,208.0,645.0,370.0,0.0,14.0,655.0,1.0,89.0,125.0,0.0,2.0,5.0,0.0,8.0,1.0,3.0,22.0,296.0,205.0,0.0,0.0,0.0,0.0,30.0,0.0,350.0,3.0,0.0,31.0,0.0,107.0,26.0,4.0,921.0,31.0,4159
17031160602,6.0,189.0,623.0,338.0,0.0,8.0,610.0,0.0,83.0,203.0,0.0,8.0,8.0,0.0,8.0,3.0,6.0,13.0,312.0,159.0,0.0,0.0,0.0,1.0,21.0,0.0,301.0,3.0,0.0,25.0,0.0,105.0,20.0,5.0,938.0,18.0,4014
17031160700,27.0,476.0,1538.0,689.0,0.0,27.0,1301.0,1.0,171.0,334.0,0.0,5.0,5.0,0.0,7.0,3.0,9.0,23.0,582.0,286.0,0.0,0.0,0.0,1.0,53.0,1.0,548.0,1.0,0.0,55.0,0.0,186.0,53.0,5.0,1642.0,47.0,8076
17031160800,24.0,485.0,1433.0,638.0,0.0,35.0,1228.0,2.0,173.0,413.0,0.0,11.0,6.0,0.0,7.0,5.0,11.0,37.0,712.0,363.0,0.0,0.0,0.0,2.0,48.0,0.0,580.0,6.0,1.0,44.0,0.0,272.0,39.0,6.0,2661.0,37.0,9279
17031160900,9.0,279.0,832.0,474.0,0.0,17.0,786.0,0.0,113.0,219.0,0.0,9.0,2.0,0.0,5.0,9.0,8.0,13.0,384.0,260.0,0.0,0.0,0.0,1.0,12.0,0.0,287.0,13.0,0.0,42.0,0.0,161.0,36.0,1.0,1166.0,22.0,5160
17031161000,3.0,210.0,591.0,397.0,0.0,14.0,639.0,1.0,73.0,148.0,0.0,1.0,4.0,0.0,3.0,2.0,3.0,10.0,362.0,220.0,0.0,0.0,0.0,0.0,8.0,0.0,213.0,4.0,0.0,34.0,0.0,137.0,16.0,1.0,1142.0,19.0,4255
17031161100,14.0,304.0,888.0,281.0,0.0,12.0,600.0,1.0,96.0,113.0,0.0,2.0,1.0,0.0,5.0,1.0,2.0,13.0,221.0,306.0,0.0,0.0,0.0,2.0,22.0,0.0,183.0,0.0,0.0,170.0,0.0,81.0,23.0,2.0,1044.0,52.0,4439
17031161200,19.0,225.0,668.0,317.0,0.0,11.0,769.0,0.0,77.0,96.0,0.0,0.0,4.0,0.0,7.0,8.0,5.0,15.0,354.0,229.0,0.0,0.0,0.0,0.0,25.0,0.0,348.0,0.0,0.0,25.0,0.0,125.0,23.0,4.0,636.0,33.0,4023
17031161300,25.0,459.0,1437.0,670.0,0.0,34.0,1235.0,2.0,140.0,220.0,0.0,1.0,4.0,0.0,8.0,2.0,13.0,22.0,611.0,472.0,0.0,0.0,0.0,1.0,47.0,0.0,537.0,78.0,0.0,51.0,0.0,318.0,39.0,3.0,1708.0,55.0,8192
17031170100,3.0,155.0,347.0,98.0,0.0,8.0,280.0,0.0,63.0,161.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,94.0,74.0,0.0,0.0,0.0,0.0,19.0,0.0,212.0,0.0,0.0,9.0,0.0,36.0,5.0,2.0,875.0,5.0,2455
17031170200,8.0,236.0,667.0,354.0,0.0,12.0,692.0,0.0,101.0,179.0,0.0,3.0,0.0,0.0,3.0,5.0,10.0,15.0,278.0,227.0,0.0,0.0,0.0,0.0,26.0,0.0,387.0,1.0,0.0,24.0,0.0,77.0,26.0,1.0,869.0,32.0,4233
17031170300,11.0,354.0,873.0,479.0,0.0,13.0,1028.0,1.0,136.0,343.0,0.0,6.0,6.0,0.0,7.0,2.0,10.0,15.0,314.0,227.0,0.0,0.0,0.0,1.0,43.0,1.0,605.0,2.0,0.0,27.0,0.0,101.0,21.0,6.0,1469.0,20.0,6121
17031170400,9.0,217.0,589.0,348.0,0.0,8.0,675.0,0.0,71.0,202.0,0.0,11.0,3.0,0.0,3.0,2.0,11.0,13.0,183.0,96.0,0.0,0.0,0.0,2.0,27.0,0.0,395.0,1.0,0.0,13.0,0.0,65.0,15.0,3.0,857.0,17.0,3836
17031170500,4.0,236.0,622.0,340.0,0.0,8.0,765.0,0.0,74.0,197.0,0.0,0.0,1.0,0.0,6.0,2.0,9.0,7.0,123.0,94.0,0.0,0.0,0.0,1.0,33.0,0.0,441.0,0.0,0.0,18.0,0.0,28.0,17.0,0.0,753.0,15.0,3794
17031170600,4.0,81.0,253.0,150.0,0.0,3.0,347.0,0.0,32.0,94.0,0.0,3.0,0.0,0.0,2.0,2.0,3.0,8.0,61.0,41.0,0.0,0.0,0.0,1.0,6.0,0.0,177.0,1.0,0.0,8.0,0.0,17.0,11.0,1.0,348.0,3.0,1657
17031170700,10.0,133.0,372.0,207.0,0.0,4.0,511.0,0.0,43.0,98.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,9.0,122.0,43.0,0.0,0.0,0.0,0.0,20.0,0.0,303.0,1.0,0.0,7.0,0.0,27.0,9.0,1.0,444.0,9.0,2381
17031170800,6.0,276.0,671.0,293.0,0.0,9.0,681.0,0.0,60.0,182.0,0.0,7.0,3.0,0.0,8.0,3.0,14.0,10.0,156.0,115.0,0.0,0.0,0.0,2.0,28.0,0.0,347.0,2.0,1.0,24.0,0.0,70.0,28.0,1.0,688.0,16.0,3701
17031170900,1.0,94.0,238.0,110.0,0.0,3.0,273.0,0.0,16.0,85.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,110.0,29.0,0.0,0.0,0.0,0.0,6.0,0.0,143.0,1.0,0.0,8.0,0.0,27.0,8.0,0.0,271.0,4.0,1433
17031171000,9.0,408.0,1178.0,732.0,0.0,14.0,1516.0,0.0,173.0,382.0,0.0,11.0,4.0,0.0,8.0,3.0,12.0,24.0,480.0,296.0,0.0,1.0,0.0,0.0,44.0,0.0,669.0,1.0,0.0,38.0,0.0,190.0,40.0,5.0,1683.0,34.0,7955
17031171100,18.0,232.0,625.0,494.0,1.0,15.0,878.0,0.0,69.0,149.0,0.0,3.0,3.0,0.0,9.0,2.0,4.0,24.0,303.0,227.0,0.0,0.0,0.0,0.0,25.0,1.0,437.0,2.0,0.0,23.0,0.0,135.0,25.0,2.0,894.0,23.0,4623
17031180100,12.0,366.0,1081.0,656.0,0.0,15.0,1156.0,4.0,72.0,210.0,0.0,1.0,4.0,0.0,13.0,2.0,7.0,6.0,436.0,168.0,0.0,0.0,0.0,1.0,49.0,0.0,591.0,2.0,0.0,34.0,0.0,136.0,28.0,1.0,1111.0,27.0,6189
17031190100,16.0,245.0,625.0,247.0,0.0,17.0,536.0,1.0,79.0,173.0,0.0,2.0,7.0,0.0,14.0,3.0,5.0,11.0,313.0,310.0,0.0,1.0,0.0,0.0,26.0,0.0,312.0,101.0,0.0,33.0,1.0,152.0,17.0,0.0,1024.0,47.0,4318
17031190200,20.0,533.0,1484.0,759.0,2.0,46.0,1280.0,2.0,139.0,297.0,0.0,9.0,8.0,0.0,33.0,4.0,21.0,24.0,663.0,509.0,0.0,0.0,0.0,1.0,94.0,0.0,700.0,319.0,0.0,63.0,0.0,354.0,60.0,2.0,1290.0,64.0,8780
17031190300,27.0,496.0,1455.0,863.0,1.0,18.0,1464.0,0.0,174.0,451.0,0.0,3.0,6.0,0.0,15.0,3.0,13.0,35.0,704.0,401.0,0.0,1.0,0.0,0.0,53.0,0.0,682.0,3.0,1.0,47.0,0.0,410.0,32.0,5.0,1742.0,69.0,9174
17031190401,21.0,526.0,1556.0,415.0,0.0,27.0,906.0,2.0,128.0,180.0,0.0,12.0,3.0,0.0,3.0,6.0,7.0,15.0,382.0,327.0,0.0,0.0,0.0,1.0,43.0,0.0,398.0,5.0,0.0,97.0,0.0,256.0,29.0,2.0,1138.0,93.0,6578
17031190402,21.0,436.0,1255.0,706.0,2.0,24.0,1282.0,3.0,157.0,272.0,0.0,1.0,2.0,0.0,4.0,7.0,12.0,20.0,669.0,278.0,0.0,0.0,0.0,0.0,52.0,0.0,605.0,11.0,0.0,42.0,0.0,337.0,39.0,3.0,1356.0,59.0,7655
17031190601,13.0,401.0,1082.0,405.0,2.0,25.0,850.0,1.0,94.0,263.0,0.0,11.0,4.0,0.0,17.0,4.0,8.0,16.0,503.0,368.0,0.0,0.0,0.0,0.0,64.0,0.0,459.0,1.0,1.0,50.0,0.0,215.0,32.0,1.0,1456.0,62.0,6408
17031190602,24.0,452.0,1360.0,582.0,0.0,25.0,1083.0,0.0,136.0,249.0,0.0,3.0,13.0,0.0,19.0,3.0,10.0,17.0,611.0,397.0,0.0,2.0,0.0,0.0,68.0,0.0,558.0,3.0,0.0,59.0,0.0,275.0,45.0,1.0,1674.0,81.0,7750
17031190701,16.0,238.0,728.0,398.0,0.0,12.0,653.0,1.0,57.0,128.0,0.0,1.0,1.0,0.0,11.0,2.0,10.0,6.0,328.0,181.0,0.0,0.0,0.0,0.0,45.0,0.0,339.0,3.0,0.0,30.0,0.0,142.0,21.0,1.0,558.0,48.0,3958
17031190702,31.0,478.0,1429.0,683.0,0.0,31.0,1077.0,1.0,113.0,290.0,0.0,3.0,7.0,0.0,24.0,4.0,11.0,23.0,539.0,513.0,0.0,0.0,0.0,1.0,68.0,0.0,563.0,2.0,0.0,67.0,0.0,230.0,38.0,3.0,970.0,106.0,7305
17031190800,44.0,655.0,1764.0,839.0,0.0,42.0,1408.0,2.0,141.0,338.0,0.0,2.0,11.0,0.0,37.0,6.0,19.0,19.0,909.0,606.0,0.0,1.0,0.0,0.0,94.0,0.0,914.0,129.0,0.0,74.0,0.0,354.0,47.0,6.0,1642.0,110.0,10213
17031190900,8.0,242.0,522.0,296.0,1.0,5.0,493.0,0.0,114.0,184.0,0.0,0.0,2.0,0.0,12.0,5.0,0.0,9.0,262.0,232.0,0.0,0.0,0.0,0.0,33.0,0.0,267.0,155.0,0.0,27.0,0.0,164.0,13.0,2.0,1399.0,30.0,4477
17031191000,23.0,294.0,754.0,356.0,1.0,21.0,592.0,0.0,59.0,192.0,0.0,4.0,2.0,0.0,18.0,2.0,4.0,11.0,335.0,334.0,0.0,0.0,0.0,0.0,27.0,0.0,326.0,486.0,1.0,40.0,0.0,158.0,12.0,1.0,762.0,44.0,4859
17031191100,48.0,772.0,2355.0,988.0,0.0,52.0,1593.0,0.0,220.0,446.0,0.0,6.0,15.0,0.0,35.0,7.0,24.0,37.0,981.0,923.0,0.0,0.0,0.0,1.0,136.0,0.0,968.0,232.0,0.0,99.0,0.0,454.0,59.0,6.0,2410.0,165.0,13032
17031191200,27.0,830.0,2100.0,443.0,0.0,35.0,1089.0,1.0,547.0,243.0,0.0,4.0,4.0,0.0,76.0,49.0,21.0,26.0,449.0,1002.0,0.0,2.0,0.0,1.0,120.0,1.0,637.0,6.0,0.0,181.0,0.0,244.0,56.0,1.0,1201.0,149.0,9545
17031191301,33.0,550.0,1560.0,509.0,0.0,35.0,1164.0,2.0,130.0,199.0,0.0,1.0,20.0,0.0,18.0,2.0,11.0,35.0,630.0,632.0,0.0,0.0,0.0,2.0,82.0,1.0,592.0,14.0,0.0,58.0,0.0,249.0,51.0,2.0,1091.0,128.0,7801
17031191302,27.0,526.0,1481.0,590.0,0.0,28.0,1027.0,3.0,119.0,192.0,0.0,4.0,14.0,0.0,20.0,4.0,12.0,43.0,618.0,589.0,0.0,0.0,0.0,1.0,106.0,0.0,647.0,8.0,0.0,86.0,0.0,281.0,33.0,2.0,1039.0,100.0,7600
17031200100,14.0,320.0,932.0,615.0,0.0,25.0,834.0,2.0,80.0,233.0,0.0,1.0,4.0,0.0,9.0,2.0,11.0,8.0,507.0,169.0,0.0,0.0,0.0,1.0,53.0,0.0,434.0,5.0,0.0,32.0,0.0,186.0,30.0,3.0,929.0,29.0,5468
17031200200,44.0,772.0,2365.0,648.0,0.0,35.0,1285.0,4.0,197.0,226.0,0.0,0.0,12.0,0.0,25.0,3.0,15.0,43.0,679.0,956.0,0.0,0.0,0.0,2.0,79.0,0.0,781.0,7.0,0.0,149.0,0.0,285.0,49.0,7.0,1556.0,145.0,10369
17031200300,10.0,189.0,532.0,256.0,0.0,11.0,383.0,0.0,47.0,195.0,0.0,0.0,1.0,0.0,13.0,2.0,4.0,3.0,280.0,259.0,0.0,0.0,0.0,1.0,24.0,0.0,262.0,4.0,0.0,28.0,0.0,123.0,13.0,0.0,548.0,52.0,3240
17031200401,35.0,334.0,1031.0,355.0,0.0,21.0,831.0,0.0,98.0,191.0,0.0,0.0,5.0,0.0,19.0,1.0,6.0,16.0,415.0,384.0,0.0,0.0,0.0,0.0,62.0,1.0,483.0,55.0,0.0,64.0,0.0,204.0,30.0,2.0,748.0,113.0,5504
17031200402,35.0,483.0,1491.0,504.0,0.0,34.0,844.0,0.0,121.0,153.0,0.0,2.0,11.0,0.0,22.0,3.0,17.0,30.0,483.0,620.0,0.0,0.0,0.0,2.0,82.0,0.0,563.0,372.0,0.0,88.0,0.0,279.0,36.0,6.0,936.0,118.0,7335
17031210100,13.0,337.0,878.0,472.0,0.0,24.0,1040.0,0.0,114.0,355.0,0.0,5.0,6.0,0.0,7.0,3.0,10.0,17.0,527.0,253.0,0.0,0.0,0.0,0.0,55.0,0.0,474.0,10.0,0.0,52.0,0.0,169.0,35.0,5.0,2062.0,33.0,6956
17031210400,14.0,244.0,671.0,429.0,0.0,15.0,605.0,2.0,49.0,193.0,0.0,0.0,3.0,0.0,6.0,0.0,5.0,5.0,367.0,215.0,0.0,0.0,0.0,0.0,32.0,0.0,351.0,67.0,0.0,19.0,0.0,215.0,19.0,2.0,894.0,29.0,4451
17031210501,18.0,501.0,1402.0,496.0,0.0,31.0,893.0,0.0,259.0,238.0,0.0,4.0,8.0,0.0,8.0,1.0,6.0,17.0,525.0,313.0,0.0,0.0,0.0,3.0,51.0,0.0,377.0,100.0,1.0,49.0,0.0,446.0,36.0,3.0,1403.0,54.0,7243
17031210502,13.0,464.0,1350.0,604.0,0.0,24.0,902.0,0.0,126.0,181.0,0.0,4.0,12.0,0.0,15.0,3.0,6.0,19.0,574.0,407.0,0.0,0.0,0.0,3.0,70.0,0.0,507.0,22.0,0.0,46.0,0.0,346.0,34.0,1.0,1088.0,84.0,6905
17031210601,14.0,297.0,765.0,382.0,0.0,30.0,568.0,1.0,79.0,178.0,0.0,7.0,4.0,0.0,8.0,1.0,7.0,15.0,404.0,225.0,0.0,0.0,0.0,0.0,29.0,0.0,252.0,4.0,0.0,19.0,1.0,235.0,28.0,0.0,1217.0,31.0,4801
17031210602,30.0,598.0,1602.0,614.0,0.0,27.0,1105.0,0.0,178.0,254.0,0.0,4.0,15.0,0.0,14.0,3.0,10.0,30.0,486.0,302.0,0.0,0.0,0.0,3.0,65.0,0.0,536.0,14.0,2.0,43.0,0.0,485.0,34.0,6.0,1526.0,41.0,8027
17031210700,24.0,318.0,902.0,512.0,0.0,29.0,843.0,0.0,73.0,161.0,0.0,2.0,11.0,0.0,10.0,5.0,3.0,28.0,532.0,293.0,0.0,0.0,0.0,0.0,39.0,0.0,408.0,3.0,0.0,39.0,0.0,195.0,30.0,2.0,1065.0,68.0,5595
17031210800,2.0,111.0,336.0,143.0,0.0,3.0,307.0,0.0,31.0,135.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,4.0,149.0,82.0,0.0,0.0,0.0,0.0,17.0,0.0,147.0,0.0,0.0,8.0,0.0,67.0,8.0,0.0,424.0,18.0,1998
17031210900,17.0,255.0,637.0,355.0,0.0,14.0,641.0,0.0,81.0,211.0,0.0,2.0,5.0,0.0,1.0,2.0,3.0,22.0,405.0,130.0,0.0,0.0,0.0,1.0,28.0,0.0,313.0,3.0,0.0,22.0,0.0,105.0,16.0,7.0,1068.0,18.0,4362
17031220300,6.0,172.0,418.0,294.0,0.0,9.0,513.0,0.0,78.0,128.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,6.0,312.0,81.0,0.0,0.0,0.0,1.0,27.0,0.0,207.0,3.0,0.0,19.0,0.0,92.0,8.0,1.0,1117.0,24.0,3525
17031220400,4.0,189.0,561.0,396.0,0.0,19.0,586.0,2.0,65.0,211.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,16.0,326.0,132.0,0.0,0.0,0.0,0.0,11.0,0.0,215.0,5.0,0.0,22.0,0.0,213.0,21.0,4.0,1440.0,16.0,4462
17031220500,11.0,284.0,877.0,458.0,0.0,30.0,708.0,1.0,92.0,204.0,0.0,0.0,7.0,0.0,4.0,2.0,5.0,22.0,421.0,212.0,0.0,1.0,0.0,0.0,19.0,0.0,350.0,54.0,1.0,10.0,0.0,355.0,27.0,3.0,1951.0,29.0,6138
17031220601,5.0,194.0,488.0,289.0,0.0,15.0,442.0,1.0,63.0,138.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,23.0,271.0,175.0,0.0,0.0,0.0,0.0,24.0,0.0,199.0,4.0,0.0,22.0,0.0,163.0,20.0,7.0,813.0,28.0,3392
17031220602,10.0,581.0,1588.0,761.0,0.0,38.0,1167.0,1.0,189.0,428.0,0.0,0.0,6.0,0.0,9.0,4.0,12.0,20.0,535.0,404.0,0.0,0.0,0.0,0.0,47.0,0.0,560.0,19.0,0.0,55.0,0.0,553.0,65.0,5.0,2418.0,54.0,9529
17031220701,25.0,343.0,974.0,498.0,0.0,25.0,684.0,1.0,88.0,127.0,0.0,1.0,12.0,0.0,6.0,3.0,3.0,23.0,439.0,314.0,0.0,0.0,0.0,1.0,54.0,0.0,392.0,15.0,0.0,51.0,0.0,184.0,34.0,2.0,977.0,55.0,5331
17031220702,20.0,537.0,1365.0,644.0,0.0,25.0,912.0,1.0,164.0,211.0,0.0,2.0,6.0,0.0,16.0,3.0,16.0,17.0,548.0,562.0,0.0,0.0,0.0,0.0,57.0,0.0,617.0,39.0,0.0,54.0,0.0,318.0,36.0,3.0,1457.0,74.0,7704
17031220901,16.0,480.0,1347.0,460.0,0.0,33.0,741.0,0.0,170.0,155.0,0.0,8.0,11.0,0.0,12.0,4.0,12.0,20.0,357.0,751.0,0.0,0.0,0.0,0.0,67.0,1.0,478.0,349.0,0.0,68.0,0.0,224.0,26.0,4.0,800.0,99.0,6693
17031220902,19.0,362.0,992.0,392.0,0.0,23.0,597.0,1.0,95.0,167.0,0.0,2.0,10.0,0.0,13.0,1.0,13.0,14.0,403.0,379.0,0.0,0.0,0.0,0.0,50.0,1.0,396.0,9.0,0.0,48.0,0.0,239.0,26.0,1.0,1126.0,65.0,5444
17031221000,13.0,386.0,1150.0,359.0,0.0,25.0,630.0,1.0,110.0,110.0,0.0,2.0,10.0,0.0,9.0,3.0,11.0,32.0,307.0,513.0,0.0,1.0,0.0,1.0,60.0,0.0,361.0,162.0,0.0,57.0,0.0,168.0,21.0,1.0,847.0,39.0,5389
17031221100,28.0,457.0,1410.0,665.0,0.0,36.0,1039.0,3.0,145.0,238.0,0.0,4.0,10.0,0.0,11.0,6.0,8.0,35.0,524.0,522.0,0.0,0.0,0.0,2.0,55.0,1.0,500.0,199.0,0.0,68.0,0.0,333.0,40.0,6.0,1794.0,55.0,8194
17031221200,9.0,352.0,866.0,442.0,0.0,19.0,786.0,1.0,111.0,158.0,0.0,2.0,5.0,0.0,0.0,6.0,6.0,17.0,367.0,205.0,0.0,0.0,0.0,2.0,48.0,0.0,343.0,76.0,1.0,31.0,0.0,153.0,27.0,3.0,1223.0,35.0,5294
17031221300,13.0,407.0,989.0,436.0,0.0,26.0,858.0,1.0,145.0,270.0,0.0,1.0,5.0,0.0,28.0,9.0,14.0,30.0,375.0,346.0,1.0,0.0,0.0,1.0,86.0,1.0,430.0,57.0,0.0,47.0,0.0,252.0,26.0,4.0,1892.0,27.0,6777
17031221400,11.0,456.0,1378.0,377.0,1.0,31.0,988.0,2.0,184.0,362.0,0.0,1.0,4.0,0.0,12.0,5.0,9.0,44.0,448.0,307.0,0.0,0.0,0.0,1.0,38.0,1.0,335.0,29.0,0.0,47.0,0.0,299.0,42.0,6.0,3229.0,55.0,8702
17031221500,12.0,232.0,620.0,357.0,0.0,22.0,644.0,0.0,77.0,202.0,0.0,1.0,5.0,0.0,2.0,3.0,5.0,18.0,364.0,124.0,0.0,0.0,0.0,0.0,25.0,0.0,257.0,7.0,0.0,13.0,0.0,177.0,15.0,2.0,1397.0,31.0,4612
17031221600,8.0,245.0,601.0,627.0,0.0,12.0,685.0,0.0,91.0,245.0,0.0,1.0,2.0,0.0,7.0,1.0,3.0,18.0,326.0,116.0,0.0,0.0,0.0,0.0,17.0,0.0,237.0,6.0,0.0,33.0,0.0,189.0,19.0,3.0,1546.0,32.0,5070
17031222200,13.0,148.0,366.0,434.0,0.0,15.0,697.0,0.0,83.0,168.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,8.0,244.0,112.0,0.0,0.0,0.0,0.0,16.0,0.0,109.0,5.0,0.0,19.0,0.0,145.0,22.0,2.0,1388.0,12.0,4012
