"GEOID","Region","Year","Renters","Eviction_Filings","Evictions","Eviction_Filings_RR","Evictions_RR"
"29189210100","St. Louis",2016,825,106,66,2.2,2.27
"29189210200","St. Louis",2016,884,191,124,3.69,3.98
"29189210300","St. Louis",2016,596,79,53,2.27,2.52
"29189210400","St. Louis",2016,501,52,34,1.77,1.93
"29189210501","St. Louis",2016,319,52,33,2.79,2.94
"29189210502","St. Louis",2016,448,74,48,2.82,3.04
"29189210600","St. Louis",2016,516,88,60,2.91,3.3
"29189210702","St. Louis",2016,1132,368,203,5.56,5.09
"29189210703","St. Louis",2016,699,103,57,2.52,2.32
"29189210704","St. Louis",2016,990,401,196,6.92,5.62
"29189210803","St. Louis",2016,502,75,50,2.55,2.83
"29189210804","St. Louis",2016,594,88,44,2.53,2.1
"29189210805","St. Louis",2016,713,141,83,3.38,3.3
"29189210806","St. Louis",2016,441,80,44,3.1,2.83
"29189210912","St. Louis",2016,213,55,35,4.41,4.67
"29189210921","St. Louis",2016,226,55,27,4.16,3.39
"29189210923","St. Louis",2016,236,56,33,4.05,3.97
"29189210924","St. Louis",2016,471,34,18,1.23,1.08
"29189210925","St. Louis",2016,661,54,28,1.4,1.2
"29189210926","St. Louis",2016,80,15,13,NA,NA
"29189210927","St. Louis",2016,43,10,4,NA,NA
"29189210928","St. Louis",2016,72,15,4,NA,NA
"29189211000","St. Louis",2016,839,79,48,1.61,1.62
"29189211101","St. Louis",2016,894,44,29,0.84,0.92
"29189211102","St. Louis",2016,985,72,43,1.25,1.24
"29189211201","St. Louis",2016,1177,85,62,1.23,1.5
"29189211202","St. Louis",2016,239,21,14,1.5,1.66
"29189211301","St. Louis",2016,282,58,34,3.51,3.42
"29189211331","St. Louis",2016,531,61,35,1.96,1.87
"29189211332","St. Louis",2016,548,45,29,1.4,1.5
"29189211333","St. Louis",2016,1011,76,37,1.28,1.04
"29189211334","St. Louis",2016,363,27,12,1.27,0.94
"29189211401","St. Louis",2016,1225,221,97,3.08,2.25
"29189211402","St. Louis",2016,886,73,33,1.41,1.06
"29189211500","St. Louis",2016,501,93,58,3.17,3.29
"29189211600","St. Louis",2016,699,90,50,2.2,2.03
"29189211700","St. Louis",2016,352,56,34,2.72,2.74
"29189211801","St. Louis",2016,531,94,63,3.03,3.37
"29189211802","St. Louis",2016,468,86,51,3.14,3.09
"29189211900","St. Louis",2016,1566,252,139,2.75,2.52
"29189212001","St. Louis",2016,1196,171,119,2.44,2.82
"29189212002","St. Louis",2016,1031,81,62,1.34,1.71
"29189212101","St. Louis",2016,819,78,57,1.63,1.98
"29189212102","St. Louis",2016,544,68,39,2.14,2.04
"29189212200","St. Louis",2016,901,99,61,1.88,1.92
"29189212300","St. Louis",2016,1508,125,89,1.42,1.68
"29189212400","St. Louis",2016,320,45,20,2.4,1.77
"29189212500","St. Louis",2016,784,130,90,2.83,3.26
"29189212600","St. Louis",2016,494,53,34,1.83,1.95
"29189212700","St. Louis",2016,824,96,65,1.99,2.24
"29189213101","St. Louis",2016,918,96,70,1.79,2.16
"29189213102","St. Louis",2016,47,9,5,NA,NA
"29189213202","St. Louis",2016,750,19,9,0.43,0.34
"29189213203","St. Louis",2016,199,6,2,0.52,0.29
"29189213204","St. Louis",2016,723,24,17,0.57,0.67
"29189213300","St. Louis",2016,2027,115,84,0.97,1.18
"29189213400","St. Louis",2016,990,100,71,1.73,2.04
"29189213500","St. Louis",2016,553,46,36,1.42,1.85
"29189213600","St. Louis",2016,1081,149,102,2.36,2.68
"29189213700","St. Louis",2016,948,44,32,0.79,0.96
"29189213800","St. Louis",2016,914,86,61,1.61,1.89
"29189213900","St. Louis",2016,459,30,22,1.12,1.36
"29189214100","St. Louis",2016,251,46,27,3.13,3.05
"29189214200","St. Louis",2016,585,52,36,1.52,1.75
"29189214300","St. Louis",2016,695,79,44,1.94,1.8
"29189214400","St. Louis",2016,825,68,38,1.41,1.31
"29189214500","St. Louis",2016,415,17,12,0.7,0.82
"29189214601","St. Louis",2016,652,40,29,1.05,1.26
"29189214602","St. Louis",2016,468,67,42,2.45,2.55
"29189214700","St. Louis",2016,977,94,68,1.64,1.98
"29189214800","St. Louis",2016,950,56,36,1.01,1.08
"29189214900","St. Louis",2016,1199,108,68,1.54,1.61
"29189215001","St. Louis",2016,758,11,6,0.25,0.22
"29189215003","St. Louis",2016,368,9,5,0.42,0.39
"29189215004","St. Louis",2016,995,21,7,0.36,0.2
"29189215005","St. Louis",2016,1091,30,19,0.47,0.49
"29189215102","St. Louis",2016,889,17,12,0.33,0.38
"29189215103","St. Louis",2016,403,1,0,0.04,0
"29189215105","St. Louis",2016,449,8,7,0.3,0.44
"29189215141","St. Louis",2016,100,2,1,0.34,0.28
"29189215142","St. Louis",2016,2203,149,57,1.16,0.73
"29189215143","St. Louis",2016,139,9,5,1.11,1.02
"29189215144","St. Louis",2016,695,32,22,0.79,0.9
"29189215201","St. Louis",2016,909,26,17,0.49,0.53
"29189215202","St. Louis",2016,662,9,8,0.23,0.34
"29189215231","St. Louis",2016,407,9,3,0.38,0.21
"29189215232","St. Louis",2016,471,9,6,0.33,0.36
"29189215301","St. Louis",2016,340,7,6,0.35,0.5
"29189215302","St. Louis",2016,85,7,3,NA,NA
"29189215400","St. Louis",2016,106,1,0,0.16,0
"29189215500","St. Louis",2016,203,9,7,0.76,0.98
"29189215600","St. Louis",2016,989,79,48,1.37,1.38
"29189215700","St. Louis",2016,827,64,35,1.32,1.2
"29189215800","St. Louis",2016,2218,107,63,0.82,0.81
"29189215900","St. Louis",2016,806,64,38,1.36,1.34
"29189216000","St. Louis",2016,331,27,14,1.39,1.2
"29189216100","St. Louis",2016,2121,35,25,0.28,0.33
"29189216200","St. Louis",2016,1416,28,16,0.34,0.32
"29189216300","St. Louis",2016,662,5,2,0.13,0.09
"29189216400","St. Louis",2016,1013,3,0,0.05,0
"29189216500","St. Louis",2016,543,6,1,0.19,0.05
"29189216600","St. Louis",2016,249,0,0,0,0
"29189216700","St. Louis",2016,829,8,6,0.16,0.21
"29189216800","St. Louis",2016,787,14,9,0.3,0.32
"29189216900","St. Louis",2016,920,7,4,0.13,0.12
"29189217000","St. Louis",2016,1179,29,24,0.42,0.58
"29189217200","St. Louis",2016,485,19,13,0.67,0.76
"29189217300","St. Louis",2016,624,8,1,0.22,0.05
"29189217400","St. Louis",2016,880,3,2,0.06,0.06
"29189217500","St. Louis",2016,85,1,0,NA,NA
"29189217600","St. Louis",2016,172,3,2,0.3,0.33
"29189217701","St. Louis",2016,87,1,0,NA,NA
"29189217702","St. Louis",2016,272,1,0,0.06,0
"29189217802","St. Louis",2016,332,4,0,0.21,0
"29189217806","St. Louis",2016,701,9,6,0.22,0.24
"29189217807","St. Louis",2016,612,13,7,0.36,0.32
"29189217841","St. Louis",2016,397,5,3,0.22,0.21
"29189217842","St. Louis",2016,772,11,5,0.24,0.18
"29189217851","St. Louis",2016,32,0,0,NA,NA
"29189217852","St. Louis",2016,106,1,0,0.16,0
"29189217921","St. Louis",2016,215,4,3,0.32,0.4
"29189217923","St. Louis",2016,614,21,8,0.58,0.37
"29189217931","St. Louis",2016,379,12,7,0.54,0.52
"29189217932","St. Louis",2016,403,5,4,0.21,0.28
"29189217941","St. Louis",2016,259,10,4,0.66,0.44
"29189217942","St. Louis",2016,243,4,1,0.28,0.12
"29189217943","St. Louis",2016,95,2,1,NA,NA
"29189217944","St. Louis",2016,148,13,8,1.5,1.53
"29189218003","St. Louis",2016,660,40,9,1.04,0.39
"29189218011","St. Louis",2016,1400,47,23,0.57,0.47
"29189218012","St. Louis",2016,55,2,1,NA,NA
"29189218102","St. Louis",2016,203,8,3,0.67,0.42
"29189218103","St. Louis",2016,1839,23,9,0.21,0.14
"29189218201","St. Louis",2016,222,2,1,0.15,0.13
"29189218300","St. Louis",2016,736,13,12,0.3,0.46
"29189218401","St. Louis",2016,150,1,1,0.11,0.19
"29189218402","St. Louis",2016,248,1,1,0.07,0.11
"29189218500","St. Louis",2016,243,1,1,0.07,0.12
"29189218600","St. Louis",2016,629,12,8,0.33,0.36
"29189218800","St. Louis",2016,132,2,1,0.26,0.22
"29189218900","St. Louis",2016,754,40,19,0.91,0.72
"29189219100","St. Louis",2016,440,6,4,0.23,0.26
"29189219200","St. Louis",2016,185,3,1,0.28,0.15
"29189219300","St. Louis",2016,135,6,3,0.76,0.63
"29189219400","St. Louis",2016,162,6,4,0.63,0.7
"29189219500","St. Louis",2016,699,5,3,0.12,0.12
"29189219600","St. Louis",2016,1441,27,18,0.32,0.35
"29189219700","St. Louis",2016,1033,27,14,0.45,0.38
"29189219800","St. Louis",2016,841,66,56,1.34,1.89
"29189219900","St. Louis",2016,342,20,12,1,1
"29189220001","St. Louis",2016,276,5,4,0.31,0.41
"29189220002","St. Louis",2016,603,10,4,0.28,0.19
"29189220100","St. Louis",2016,900,23,14,0.44,0.44
"29189220200","St. Louis",2016,589,30,21,0.87,1.01
"29189220300","St. Louis",2016,574,35,27,1.04,1.34
"29189220431","St. Louis",2016,1223,45,31,0.63,0.72
"29189220432","St. Louis",2016,499,31,15,1.06,0.85
"29189220441","St. Louis",2016,601,7,3,0.2,0.14
"29189220442","St. Louis",2016,161,6,5,0.64,0.88
"29189220443","St. Louis",2016,825,10,6,0.21,0.21
"29189220444","St. Louis",2016,111,7,2,1.08,0.51
"29189220445","St. Louis",2016,60,3,2,NA,NA
"29189220446","St. Louis",2016,34,2,1,NA,NA
"29189220501","St. Louis",2016,485,15,9,0.53,0.53
"29189220502","St. Louis",2016,1179,55,37,0.8,0.89
"29189220601","St. Louis",2016,505,15,10,0.51,0.56
"29189220602","St. Louis",2016,617,17,12,0.47,0.55
"29189220701","St. Louis",2016,618,22,11,0.61,0.51
"29189220702","St. Louis",2016,217,3,1,0.24,0.13
"29189220703","St. Louis",2016,143,1,0,0.12,0
"29189220801","St. Louis",2016,1133,20,14,0.3,0.35
"29189220802","St. Louis",2016,619,12,7,0.33,0.32
"29189220803","St. Louis",2016,107,1,1,0.16,0.27
"29189221000","St. Louis",2016,455,19,8,0.71,0.5
"29189221100","St. Louis",2016,77,1,1,NA,NA
"29189221201","St. Louis",2016,429,1,0,0.04,0
"29189221202","St. Louis",2016,628,4,3,0.11,0.14
"29189221301","St. Louis",2016,669,20,12,0.51,0.51
"29189221302","St. Louis",2016,1085,39,26,0.61,0.68
"29189221332","St. Louis",2016,198,4,2,0.35,0.29
"29189221335","St. Louis",2016,697,25,15,0.61,0.61
"29189221421","St. Louis",2016,122,5,2,0.7,0.47
"29189221422","St. Louis",2016,483,8,6,0.28,0.35
"29189221423","St. Louis",2016,232,0,0,0,0
"29189221424","St. Louis",2016,299,5,1,0.29,0.09
"29189221502","St. Louis",2016,237,7,6,0.5,0.72
"29189221503","St. Louis",2016,415,8,6,0.33,0.41
"29189221506","St. Louis",2016,294,5,1,0.29,0.1
"29189221621","St. Louis",2016,114,3,1,0.45,0.25
"29189221624","St. Louis",2016,359,4,3,0.19,0.24
"29189221625","St. Louis",2016,395,3,2,0.13,0.14
"29189221626","St. Louis",2016,39,1,1,NA,NA
"29189221627","St. Louis",2016,41,1,0,NA,NA
"29189221628","St. Louis",2016,1954,19,13,0.17,0.19
"29189221629","St. Louis",2016,64,3,2,NA,NA
"29189221800","St. Louis",2016,651,75,42,1.97,1.83
"29189221900","St. Louis",2016,189,3,2,0.27,0.3
"29189222000","St. Louis",2016,491,1,1,0.03,0.06
"29189222100","St. Louis",2016,141,4,1,0.48,0.2
"29510101100","St. Louis",2016,133,3,2,0.39,0.43
"29510101200","St. Louis",2016,258,4,2,0.26,0.22
"29510101300","St. Louis",2016,746,20,13,0.46,0.49
"29510101400","St. Louis",2016,494,37,25,1.28,1.44
"29510101500","St. Louis",2016,853,102,67,2.04,2.23
"29510101800","St. Louis",2016,684,49,38,1.22,1.58
"29510102100","St. Louis",2016,932,30,17,0.55,0.52
"29510102200","St. Louis",2016,644,17,9,0.45,0.4
"29510102300","St. Louis",2016,145,5,3,0.59,0.59
"29510102400","St. Louis",2016,420,17,10,0.69,0.68
"29510102500","St. Louis",2016,290,11,6,0.65,0.59
"29510103100","St. Louis",2016,988,81,25,1.4,0.72
"29510103400","St. Louis",2016,247,8,3,0.55,0.34
"29510103600","St. Louis",2016,182,20,15,1.88,2.34
"29510103700","St. Louis",2016,473,14,8,0.51,0.48
"29510103800","St. Louis",2016,371,12,3,0.55,0.23
"29510104200","St. Louis",2016,952,15,9,0.27,0.27
"29510104500","St. Louis",2016,686,7,2,0.17,0.08
"29510105198","St. Louis",2016,1120,7,4,0.11,0.1
"29510105200","St. Louis",2016,818,23,11,0.48,0.38
"29510105300","St. Louis",2016,747,58,35,1.33,1.33
"29510105400","St. Louis",2016,691,66,32,1.63,1.31
"29510105500","St. Louis",2016,600,70,35,1.99,1.66
"29510106100","St. Louis",2016,548,34,23,1.06,1.19
"29510106200","St. Louis",2016,353,46,34,2.23,2.73
"29510106300","St. Louis",2016,423,38,20,1.54,1.34
"29510106400","St. Louis",2016,568,45,29,1.35,1.45
"29510106500","St. Louis",2016,638,87,49,2.33,2.18
"29510106600","St. Louis",2016,380,45,29,2.02,2.17
"29510106700","St. Louis",2016,765,63,45,1.41,1.67
"29510107200","St. Louis",2016,228,27,14,2.02,1.74
"29510107300","St. Louis",2016,630,77,51,2.09,2.3
"29510107400","St. Louis",2016,411,55,34,2.29,2.35
"29510107500","St. Louis",2016,431,42,28,1.67,1.84
"29510107600","St. Louis",2016,474,40,22,1.44,1.32
"29510108100","St. Louis",2016,385,41,25,1.82,1.84
"29510108200","St. Louis",2016,487,38,24,1.33,1.4
"29510108300","St. Louis",2016,349,65,36,3.18,2.93
"29510109600","St. Louis",2016,694,49,28,1.21,1.15
"29510109700","St. Louis",2016,574,39,26,1.16,1.29
"29510110100","St. Louis",2016,563,58,33,1.76,1.66
"29510110200","St. Louis",2016,539,50,30,1.59,1.58
"29510110300","St. Louis",2016,673,49,33,1.24,1.39
"29510110400","St. Louis",2016,541,56,33,1.77,1.73
"29510110500","St. Louis",2016,323,47,33,2.49,2.9
"29510111100","St. Louis",2016,314,41,24,2.23,2.17
"29510111200","St. Louis",2016,233,21,16,1.54,1.95
"29510111300","St. Louis",2016,530,40,23,1.29,1.23
"29510111400","St. Louis",2016,349,25,19,1.22,1.55
"29510111500","St. Louis",2016,166,12,6,1.24,1.03
"29510112100","St. Louis",2016,1691,29,13,0.29,0.22
"29510112200","St. Louis",2016,334,35,24,1.79,2.04
"29510112300","St. Louis",2016,636,50,26,1.34,1.16
"29510112400","St. Louis",2016,1834,19,10,0.18,0.15
"29510113500","St. Louis",2016,490,8,6,0.28,0.35
"29510114101","St. Louis",2016,1329,67,50,0.86,1.07
"29510114102","St. Louis",2016,961,13,7,0.23,0.21
"29510114200","St. Louis",2016,1010,29,12,0.49,0.34
"29510114300","St. Louis",2016,720,21,14,0.5,0.55
"29510115100","St. Louis",2016,829,53,40,1.09,1.37
"29510115200","St. Louis",2016,889,115,78,2.21,2.49
"29510115300","St. Louis",2016,748,122,77,2.79,2.92
"29510115400","St. Louis",2016,450,39,24,1.48,1.51
"29510115500","St. Louis",2016,1322,124,84,1.6,1.8
"29510115600","St. Louis",2016,1605,169,122,1.8,2.16
"29510115700","St. Louis",2016,921,80,59,1.48,1.82
"29510116100","St. Louis",2016,838,62,40,1.26,1.36
"29510116200","St. Louis",2016,1046,28,11,0.46,0.3
"29510116301","St. Louis",2016,737,32,22,0.74,0.85
"29510116302","St. Louis",2016,920,54,43,1,1.33
"29510116400","St. Louis",2016,1287,154,95,2.04,2.1
"29510116500","St. Louis",2016,1014,54,41,0.91,1.15
"29510117100","St. Louis",2016,812,17,8,0.36,0.28
"29510117200","St. Louis",2016,1414,47,25,0.57,0.5
"29510117400","St. Louis",2016,1034,32,17,0.53,0.47
"29510118100","St. Louis",2016,327,13,7,0.68,0.61
"29510118400","St. Louis",2016,378,26,13,1.18,0.98
"29510118600","St. Louis",2016,1068,28,15,0.45,0.4
"29510119101","St. Louis",2016,1372,44,25,0.55,0.52
"29510119102","St. Louis",2016,1455,12,8,0.14,0.16
"29510119200","St. Louis",2016,501,11,6,0.38,0.34
"29510119300","St. Louis",2016,1694,38,12,0.38,0.2
"29510120200","St. Louis",2016,326,28,18,1.47,1.57
"29510121100","St. Louis",2016,959,70,39,1.25,1.15
"29510121200","St. Louis",2016,899,38,18,0.72,0.57
"29510123100","St. Louis",2016,783,45,25,0.98,0.91
"29510123200","St. Louis",2016,815,16,10,0.34,0.35
"29510123300","St. Louis",2016,810,26,11,0.55,0.39
"29510124100","St. Louis",2016,1209,171,100,2.42,2.35
"29510124200","St. Louis",2016,861,101,71,2,2.34
"29510124300","St. Louis",2016,869,34,20,0.67,0.65
"29510124600","St. Louis",2016,505,82,48,2.77,2.7
"29510125500","St. Louis",2016,1233,150,62,2.08,1.43
"29510125600","St. Louis",2016,2289,236,112,1.76,1.39
"29510125700","St. Louis",2016,1352,170,97,2.15,2.04
"29510126600","St. Louis",2016,921,70,42,1.3,1.29
"29510126700","St. Louis",2016,317,38,25,2.05,2.24
"29510126800","St. Louis",2016,650,13,6,0.34,0.26
"29510126900","St. Louis",2016,733,84,44,1.96,1.7
"29510127000","St. Louis",2016,424,71,42,2.86,2.81
"29510127100","St. Louis",2016,688,43,15,1.07,0.62
"29510127200","St. Louis",2016,1109,33,20,0.51,0.51
"29510127300","St. Louis",2016,1003,67,45,1.14,1.27
"29510127400","St. Louis",2016,1455,94,44,1.1,0.86
"29510127500","St. Louis",2016,1225,69,36,0.96,0.83
"29510127600","St. Louis",2016,1438,29,13,0.34,0.26
"20091050000","Kansas City",2016,309,3,2,0.18,0.19
"20091050100","Kansas City",2016,614,25,16,0.76,0.78
"20091050200","Kansas City",2016,405,20,14,0.92,1.04
"20091050301","Kansas City",2016,1866,46,31,0.46,0.5
"20091050302","Kansas City",2016,577,6,4,0.19,0.21
"20091050400","Kansas City",2016,979,42,37,0.8,1.14
"20091050500","Kansas City",2016,289,5,2,0.32,0.21
"20091050600","Kansas City",2016,319,3,2,0.18,0.19
"20091050700","Kansas City",2016,269,1,1,0.07,0.11
"20091050800","Kansas City",2016,25,0,0,NA,NA
"20091050900","Kansas City",2016,298,0,0,0,0
"20091051000","Kansas City",2016,232,1,1,0.08,0.13
"20091051100","Kansas City",2016,531,34,26,1.2,1.47
"20091051200","Kansas City",2016,931,17,13,0.34,0.42
"20091051300","Kansas City",2016,701,16,10,0.43,0.43
"20091051400","Kansas City",2016,132,0,0,0,0
"20091051500","Kansas City",2016,682,5,1,0.14,0.04
"20091051600","Kansas City",2016,109,0,0,0,0
"20091051700","Kansas City",2016,229,1,1,0.08,0.13
"20091051801","Kansas City",2016,397,3,3,0.14,0.23
"20091051802","Kansas City",2016,1279,64,46,0.94,1.08
"20091051803","Kansas City",2016,885,42,32,0.89,1.09
"20091051804","Kansas City",2016,1112,15,11,0.25,0.3
"20091051805","Kansas City",2016,484,7,4,0.27,0.25
"20091051806","Kansas City",2016,651,10,3,0.29,0.14
"20091051902","Kansas City",2016,473,10,8,0.4,0.51
"20091051903","Kansas City",2016,537,20,12,0.7,0.67
"20091051904","Kansas City",2016,686,6,4,0.16,0.18
"20091051906","Kansas City",2016,1890,79,57,0.78,0.91
"20091051907","Kansas City",2016,1301,25,17,0.36,0.39
"20091051908","Kansas City",2016,285,6,5,0.39,0.53
"20091051909","Kansas City",2016,657,8,4,0.23,0.18
"20091052001","Kansas City",2016,996,49,23,0.92,0.69
"20091052003","Kansas City",2016,1526,49,35,0.6,0.69
"20091052004","Kansas City",2016,341,19,10,1.04,0.88
"20091052101","Kansas City",2016,417,8,6,0.36,0.43
"20091052102","Kansas City",2016,568,25,16,0.82,0.85
"20091052201","Kansas City",2016,406,8,4,0.37,0.3
"20091052202","Kansas City",2016,83,3,1,NA,NA
"20091052303","Kansas City",2016,1693,48,31,0.53,0.55
"20091052304","Kansas City",2016,295,12,7,0.76,0.71
"20091052305","Kansas City",2016,207,3,2,0.27,0.29
"20091052306","Kansas City",2016,45,2,0,NA,NA
"20091052405","Kansas City",2016,1351,39,19,0.54,0.42
"20091052410","Kansas City",2016,716,10,9,0.26,0.38
"20091052411","Kansas City",2016,35,0,0,NA,NA
"20091052414","Kansas City",2016,173,2,1,0.22,0.17
"20091052415","Kansas City",2016,685,13,8,0.36,0.35
"20091052416","Kansas City",2016,781,9,6,0.22,0.23
"20091052417","Kansas City",2016,1200,42,20,0.65,0.5
"20091052418","Kansas City",2016,1457,58,35,0.74,0.72
"20091052419","Kansas City",2016,681,67,53,1.84,2.34
"20091052421","Kansas City",2016,400,12,6,0.56,0.45
"20091052502","Kansas City",2016,25,1,0,NA,NA
"20091052504","Kansas City",2016,1551,26,13,0.31,0.25
"20091052601","Kansas City",2016,121,2,0,0.31,0
"20091052603","Kansas City",2016,529,4,1,0.14,0.06
"20091052604","Kansas City",2016,81,3,1,NA,NA
"20091052606","Kansas City",2016,416,6,3,0.27,0.22
"20091052607","Kansas City",2016,37,0,0,NA,NA
"20091052700","Kansas City",2016,898,30,19,0.63,0.64
"20091052801","Kansas City",2016,280,8,3,0.53,0.32
"20091052802","Kansas City",2016,174,2,1,0.22,0.17
"20091052803","Kansas City",2016,669,22,13,0.62,0.58
"20091052904","Kansas City",2016,417,7,4,0.31,0.29
"20091052905","Kansas City",2016,829,64,37,1.44,1.34
"20091052906","Kansas City",2016,642,19,11,0.55,0.52
"20091052907","Kansas City",2016,843,44,27,0.98,0.96
"20091052908","Kansas City",2016,1705,58,35,0.64,0.62
"20091052910","Kansas City",2016,336,2,1,0.11,0.09
"20091053002","Kansas City",2016,972,19,13,0.37,0.4
"20091053004","Kansas City",2016,606,5,4,0.15,0.2
"20091053005","Kansas City",2016,478,12,7,0.47,0.44
"20091053006","Kansas City",2016,1328,6,5,0.08,0.11
"20091053007","Kansas City",2016,699,28,12,0.75,0.52
"20091053008","Kansas City",2016,1179,21,12,0.33,0.31
"20091053009","Kansas City",2016,356,7,6,0.37,0.51
"20091053010","Kansas City",2016,71,2,2,NA,NA
"20091053011","Kansas City",2016,21,1,1,NA,NA
"20091053101","Kansas City",2016,1126,19,14,0.32,0.37
"20091053102","Kansas City",2016,702,25,12,0.67,0.51
"20091053105","Kansas City",2016,1134,36,19,0.59,0.5
"20091053108","Kansas City",2016,583,5,5,0.16,0.26
"20091053109","Kansas City",2016,515,11,9,0.4,0.53
"20091053110","Kansas City",2016,116,0,0,0,0
"20091053201","Kansas City",2016,297,10,2,0.63,0.2
"20091053202","Kansas City",2016,819,7,4,0.16,0.15
"20091053203","Kansas City",2016,1146,13,7,0.21,0.18
"20091053301","Kansas City",2016,310,2,2,0.12,0.19
"20091053302","Kansas City",2016,132,1,1,0.14,0.23
"20091053403","Kansas City",2016,553,5,3,0.17,0.16
"20091053406","Kansas City",2016,154,2,0,0.24,0
"20091053409","Kansas City",2016,305,17,7,1.04,0.69
"20091053410","Kansas City",2016,218,0,0,0,0
"20091053411","Kansas City",2016,148,8,2,1.01,0.41
"20091053413","Kansas City",2016,511,3,2,0.11,0.12
"20091053414","Kansas City",2016,1460,18,7,0.23,0.14
"20091053415","Kansas City",2016,1032,28,21,0.51,0.61
"20091053417","Kansas City",2016,156,2,1,0.24,0.19
"20091053418","Kansas City",2016,166,1,0,0.11,0
"20091053419","Kansas City",2016,298,3,2,0.19,0.2
"20091053421","Kansas City",2016,651,5,2,0.14,0.09
"20091053422","Kansas City",2016,268,2,2,0.14,0.22
"20091053423","Kansas City",2016,26,0,0,NA,NA
"20091053424","Kansas City",2016,66,0,0,NA,NA
"20091053502","Kansas City",2016,990,27,22,0.51,0.67
"20091053505","Kansas City",2016,100,2,1,0.37,0.3
"20091053506","Kansas City",2016,213,38,24,3.34,3.39
