GEOID,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,TOTAL
17031062400,0.0,8.0,23.0,39.0,0.0,1.0,39.0,0.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,2.0,0.0,1.0,12.0,1.0,0.0,194.0,0.0,407
17031062500,0.0,13.0,21.0,27.0,0.0,0.0,45.0,0.0,9.0,84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,1.0,17.0,2.0,0.0,250.0,0.0,503
17031062600,0.0,16.0,43.0,53.0,0.0,1.0,65.0,0.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,19.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,0.0,1.0,15.0,2.0,0.0,176.0,2.0,504
17031062700,3.0,35.0,60.0,61.0,0.0,4.0,76.0,0.0,20.0,105.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,1.0,0.0,1.0,32.0,1.0,0.0,357.0,1.0,819
17031062800,2.0,20.0,53.0,71.0,0.0,3.0,76.0,0.0,10.0,73.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,31.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,2.0,26.0,3.0,0.0,319.0,1.0,717
17031062900,1.0,38.0,123.0,99.0,0.0,7.0,96.0,0.0,35.0,117.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,55.0,13.0,0.0,1.0,0.0,1.0,3.0,0.0,28.0,1.0,0.0,5.0,65.0,7.0,1.0,468.0,2.0,1172
17031063000,1.0,99.0,348.0,83.0,1.0,22.0,180.0,0.0,70.0,191.0,0.0,2.0,0.0,2.0,3.0,0.0,6.0,52.0,38.0,0.0,0.0,0.0,0.0,4.0,0.0,57.0,0.0,1.0,10.0,103.0,15.0,0.0,970.0,9.0,2267
17031063100,0.0,37.0,76.0,38.0,0.0,2.0,69.0,0.0,16.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,39.0,5.0,0.0,387.0,0.0,821
17031063200,2.0,37.0,67.0,37.0,1.0,2.0,72.0,0.0,25.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3.0,25.0,2.0,2.0,554.0,0.0,1088
17031063301,0.0,8.0,39.0,20.0,0.0,6.0,40.0,0.0,13.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,2.0,6.0,1.0,0.0,172.0,0.0,376
17031063302,0.0,19.0,36.0,6.0,0.0,3.0,31.0,0.0,7.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,0.0,0.0,2.0,8.0,0.0,1.0,137.0,0.0,363
17031063303,0.0,3.0,34.0,2.0,0.0,13.0,36.0,0.0,13.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,2.0,3.0,0.0,138.0,2.0,336
17031063400,1.0,46.0,75.0,53.0,1.0,4.0,74.0,0.0,36.0,144.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,5.0,28.0,4.0,0.0,621.0,0.0,1177
17031070101,0.0,25.0,101.0,21.0,0.0,5.0,130.0,0.0,10.0,108.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,59.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,2.0,28.0,8.0,1.0,502.0,4.0,1057
17031070102,1.0,18.0,66.0,23.0,0.0,5.0,50.0,0.0,17.0,126.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,3.0,18.0,2.0,1.0,249.0,0.0,621
17031070103,0.0,10.0,28.0,29.0,0.0,3.0,26.0,0.0,12.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,1.0,1.0,190.0,1.0,400
17031070200,0.0,42.0,147.0,66.0,1.0,9.0,131.0,0.0,30.0,115.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,53.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,0.0,0.0,3.0,46.0,7.0,0.0,604.0,3.0,1299
17031070300,1.0,47.0,159.0,98.0,0.0,9.0,137.0,0.0,40.0,128.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,54.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,42.0,1.0,0.0,6.0,73.0,10.0,1.0,747.0,2.0,1576
17031070400,0.0,18.0,58.0,69.0,0.0,3.0,101.0,0.0,24.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,4.0,26.0,4.0,1.0,329.0,1.0,814
17031070500,0.0,4.0,19.0,59.0,0.0,0.0,56.0,0.0,17.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,19.0,2.0,1.0,253.0,0.0,540
17031070600,1.0,18.0,45.0,94.0,0.0,1.0,78.0,0.0,20.0,74.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,25.0,4.0,2.0,261.0,0.0,689
17031070700,1.0,67.0,106.0,83.0,0.0,4.0,109.0,0.0,52.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,44.0,0.0,1.0,3.0,27.0,2.0,0.0,751.0,4.0,1453
17031071000,1.0,23.0,49.0,68.0,0.0,7.0,72.0,0.0,33.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,3.0,23.0,5.0,2.0,265.0,0.0,714
17031071100,1.0,34.0,100.0,75.0,0.0,7.0,123.0,1.0,37.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,18.0,0.0,0.0,0.0,1.0,3.0,0.0,19.0,0.0,0.0,8.0,44.0,7.0,0.0,465.0,5.0,1075
17031071200,0.0,36.0,223.0,55.0,0.0,10.0,164.0,0.0,28.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,30.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,7.0,67.0,6.0,0.0,593.0,3.0,1373
17031071300,0.0,19.0,42.0,37.0,0.0,5.0,97.0,0.0,15.0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,3.0,26.0,3.0,0.0,366.0,2.0,767
17031071400,0.0,28.0,115.0,45.0,0.0,10.0,165.0,0.0,19.0,137.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,53.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,35.0,0.0,0.0,8.0,22.0,11.0,0.0,874.0,1.0,1533
17031071500,0.0,71.0,188.0,55.0,0.0,12.0,234.0,1.0,47.0,259.0,0.0,0.0,1.0,6.0,1.0,2.0,6.0,70.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,56.0,0.0,1.0,15.0,59.0,5.0,0.0,1612.0,7.0,2733
17031071600,0.0,14.0,22.0,18.0,0.0,1.0,32.0,0.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,11.0,1.0,0.0,99.0,0.0,258
17031071700,0.0,30.0,47.0,26.0,0.0,2.0,71.0,0.0,12.0,35.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,2.0,23.0,1.0,0.0,231.0,2.0,530
17031071800,0.0,25.0,48.0,38.0,0.0,5.0,78.0,0.0,17.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,0.0,0.0,1.0,24.0,5.0,0.0,228.0,1.0,604
17031080100,1.0,24.0,74.0,13.0,1.0,4.0,43.0,1.0,16.0,128.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,22.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,38.0,0.0,0.0,3.0,20.0,0.0,0.0,197.0,1.0,604
17031080201,0.0,16.0,39.0,21.0,0.0,0.0,58.0,0.0,8.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,4.0,19.0,2.0,1.0,269.0,0.0,559
17031080202,1.0,83.0,259.0,33.0,1.0,10.0,110.0,0.0,53.0,257.0,0.0,1.0,0.0,10.0,2.0,0.0,4.0,32.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,11.0,82.0,10.0,4.0,770.0,4.0,1827
17031080300,4.0,67.0,174.0,72.0,0.0,11.0,150.0,0.0,38.0,207.0,0.0,0.0,0.0,4.0,0.0,3.0,8.0,50.0,34.0,0.0,0.0,0.0,0.0,4.0,0.0,49.0,0.0,0.0,6.0,60.0,5.0,4.0,694.0,3.0,1647
17031080400,0.0,201.0,507.0,69.0,0.0,6.0,262.0,0.0,165.0,117.0,6.0,6.0,0.0,4.0,2.0,1.0,1.0,42.0,108.0,0.0,0.0,0.0,2.0,20.0,0.0,139.0,0.0,0.0,17.0,52.0,6.0,2.0,666.0,34.0,2435
17031081000,0.0,140.0,281.0,56.0,0.0,18.0,135.0,0.0,87.0,261.0,0.0,1.0,0.0,9.0,2.0,1.0,4.0,66.0,140.0,0.0,0.0,0.0,1.0,2.0,0.0,92.0,0.0,0.0,11.0,109.0,6.0,2.0,833.0,9.0,2266
17031081100,0.0,69.0,223.0,22.0,0.0,13.0,55.0,2.0,22.0,191.0,0.0,0.0,0.0,4.0,2.0,0.0,19.0,28.0,14.0,0.0,0.0,0.0,1.0,2.0,0.0,34.0,2.0,0.0,8.0,45.0,1.0,2.0,559.0,5.0,1323
17031081201,1.0,152.0,418.0,37.0,1.0,20.0,132.0,2.0,172.0,995.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,64.0,38.0,0.0,0.0,0.0,0.0,3.0,0.0,113.0,5.0,0.0,23.0,118.0,9.0,3.0,3156.0,7.0,5480
17031081202,0.0,32.0,115.0,24.0,1.0,8.0,58.0,0.0,29.0,126.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,31.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,1.0,0.0,6.0,24.0,5.0,0.0,404.0,3.0,919
17031081300,0.0,36.0,104.0,37.0,0.0,13.0,33.0,0.0,40.0,298.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,29.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,2.0,0.0,9.0,20.0,3.0,3.0,914.0,5.0,1626
17031081401,1.0,119.0,327.0,14.0,1.0,60.0,77.0,4.0,123.0,514.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,45.0,45.0,0.0,0.0,0.0,0.0,14.0,0.0,102.0,22.0,0.0,17.0,34.0,11.0,4.0,1560.0,6.0,3107
17031081402,1.0,41.0,172.0,23.0,0.0,11.0,63.0,0.0,35.0,205.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,36.0,9.0,0.0,1.0,0.0,0.0,8.0,0.0,55.0,0.0,0.0,9.0,15.0,7.0,1.0,620.0,2.0,1322
17031081403,1.0,112.0,424.0,49.0,0.0,26.0,189.0,1.0,127.0,709.0,0.0,0.0,0.0,6.0,3.0,2.0,2.0,93.0,22.0,0.0,0.0,0.0,2.0,4.0,1.0,139.0,109.0,2.0,29.0,85.0,6.0,3.0,2523.0,7.0,4676
17031081500,2.0,121.0,405.0,45.0,0.0,27.0,264.0,0.0,123.0,1021.0,0.0,2.0,0.0,6.0,5.0,1.0,9.0,113.0,54.0,0.0,2.0,0.0,0.0,7.0,0.0,105.0,8.0,0.0,33.0,142.0,17.0,3.0,2439.0,8.0,4962
17031081600,2.0,146.0,544.0,53.0,1.0,18.0,111.0,0.0,84.0,383.0,0.0,2.0,0.0,5.0,0.0,1.0,10.0,56.0,51.0,0.0,0.0,0.0,0.0,5.0,1.0,51.0,3.0,1.0,17.0,128.0,9.0,1.0,1584.0,5.0,3272
17031081700,4.0,183.0,857.0,122.0,0.0,47.0,253.0,3.0,158.0,799.0,1.0,0.0,0.0,10.0,2.0,4.0,18.0,127.0,68.0,0.0,1.0,0.0,0.0,3.0,0.0,111.0,9.0,1.0,22.0,190.0,17.0,2.0,2213.0,6.0,5231
17031081800,2.0,166.0,700.0,160.0,1.0,37.0,326.0,2.0,132.0,604.0,0.0,2.0,0.0,7.0,3.0,1.0,42.0,179.0,43.0,1.0,1.0,0.0,0.0,5.0,0.0,160.0,0.0,2.0,15.0,175.0,22.0,5.0,2163.0,17.0,4973
17031081900,0.0,59.0,121.0,5.0,0.0,2.0,37.0,0.0,211.0,17.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,16.0,75.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,1.0,15.0,3.0,0.0,85.0,22.0,702
17031090100,0.0,28.0,45.0,14.0,0.0,1.0,28.0,0.0,15.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,1.0,0.0,0.0,1.0,0.0,0.0,86.0,0.0,315
17031090200,2.0,53.0,154.0,39.0,0.0,3.0,123.0,0.0,28.0,95.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,78.0,0.0,0.0,10.0,5.0,3.0,2.0,152.0,2.0,783
17031090300,2.0,11.0,23.0,8.0,0.0,1.0,33.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,0.0,1.0,4.0,0.0,0.0,30.0,0.0,167
17031100100,2.0,68.0,123.0,69.0,0.0,6.0,144.0,0.0,21.0,99.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,35.0,22.0,0.0,0.0,0.0,0.0,16.0,0.0,89.0,1.0,0.0,7.0,17.0,3.0,2.0,231.0,2.0,966
17031100200,2.0,71.0,143.0,72.0,0.0,6.0,152.0,0.0,34.0,108.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,36.0,16.0,0.0,0.0,0.0,0.0,12.0,0.0,85.0,0.0,0.0,5.0,9.0,5.0,1.0,234.0,5.0,1006
17031100300,0.0,41.0,96.0,44.0,0.0,3.0,112.0,0.0,40.0,108.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,21.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,57.0,0.0,0.0,6.0,3.0,8.0,2.0,187.0,1.0,758
17031100400,0.0,11.0,57.0,23.0,0.0,2.0,37.0,0.0,18.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,1.0,2.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,111.0,0.0,363
17031100500,1.0,60.0,150.0,75.0,0.0,2.0,141.0,0.0,24.0,111.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,28.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,72.0,0.0,0.0,5.0,12.0,7.0,0.0,293.0,0.0,1005
17031100600,2.0,134.0,261.0,75.0,0.0,4.0,164.0,0.0,56.0,90.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,39.0,64.0,0.0,2.0,0.0,1.0,12.0,0.0,92.0,0.0,0.0,8.0,15.0,12.0,1.0,327.0,3.0,1368
17031100700,0.0,27.0,59.0,61.0,0.0,2.0,63.0,0.0,20.0,49.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,19.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,1.0,4.0,1.0,1.0,127.0,1.0,496
17031110100,0.0,62.0,156.0,72.0,0.0,4.0,133.0,0.0,24.0,74.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,47.0,10.0,0.0,1.0,0.0,0.0,7.0,0.0,73.0,0.0,0.0,2.0,13.0,7.0,1.0,201.0,5.0,900
17031110200,2.0,59.0,101.0,32.0,0.0,3.0,98.0,0.0,17.0,60.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,32.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,60.0,0.0,0.0,3.0,13.0,2.0,4.0,159.0,2.0,674
17031110300,0.0,36.0,90.0,100.0,0.0,5.0,109.0,0.0,31.0,77.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,23.0,23.0,0.0,0.0,0.0,3.0,4.0,0.0,66.0,1.0,0.0,3.0,15.0,3.0,1.0,199.0,7.0,804
17031110400,0.0,59.0,130.0,72.0,0.0,4.0,144.0,0.0,24.0,73.0,0.0,1.0,0.0,8.0,1.0,1.0,1.0,49.0,41.0,3.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,0.0,9.0,18.0,5.0,0.0,242.0,3.0,988
17031110501,2.0,46.0,120.0,58.0,0.0,2.0,84.0,0.0,21.0,95.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,39.0,13.0,0.0,0.0,0.0,0.0,7.0,0.0,74.0,0.0,0.0,3.0,8.0,10.0,0.0,303.0,1.0,890
17031110502,1.0,92.0,215.0,44.0,0.0,4.0,120.0,0.0,83.0,123.0,0.0,2.0,1.0,4.0,1.0,5.0,2.0,44.0,77.0,0.0,1.0,0.0,1.0,9.0,0.0,68.0,0.0,0.0,9.0,36.0,8.0,0.0,358.0,9.0,1317
17031120100,0.0,25.0,34.0,34.0,0.0,2.0,56.0,1.0,27.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,0.0,359
17031120200,0.0,31.0,55.0,67.0,0.0,1.0,71.0,1.0,20.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,40.0,0.0,0.0,1.0,5.0,2.0,1.0,189.0,1.0,616
17031120300,1.0,40.0,64.0,103.0,0.0,0.0,77.0,0.0,40.0,93.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,41.0,6.0,0.0,1.0,0.0,0.0,3.0,0.0,56.0,0.0,0.0,1.0,10.0,3.0,3.0,235.0,2.0,782
17031120400,0.0,40.0,86.0,85.0,0.0,1.0,103.0,1.0,13.0,49.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,31.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,1.0,0.0,0.0,6.0,2.0,2.0,173.0,5.0,664
17031130100,1.0,45.0,125.0,101.0,0.0,12.0,112.0,0.0,36.0,104.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,55.0,35.0,0.0,0.0,0.0,0.0,6.0,0.0,57.0,2.0,0.0,2.0,35.0,1.0,1.0,525.0,16.0,1275
17031130200,2.0,45.0,96.0,27.0,0.0,6.0,62.0,0.0,16.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,15.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,1.0,5.0,3.0,1.0,236.0,2.0,627
17031130300,1.0,61.0,118.0,118.0,0.0,3.0,153.0,0.0,14.0,88.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,59.0,13.0,0.0,0.0,0.0,0.0,19.0,0.0,69.0,1.0,0.0,0.0,29.0,6.0,1.0,234.0,5.0,999
17031140100,0.0,26.0,150.0,37.0,0.0,0.0,103.0,0.0,10.0,38.0,0.0,2.0,0.0,4.0,0.0,1.0,2.0,43.0,46.0,0.0,0.0,0.0,0.0,6.0,0.0,48.0,0.0,0.0,9.0,25.0,8.0,0.0,119.0,7.0,684
17031140200,4.0,102.0,302.0,103.0,0.0,14.0,195.0,0.0,24.0,77.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,84.0,33.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,9.0,0.0,5.0,109.0,11.0,1.0,415.0,5.0,1611
17031140301,0.0,43.0,148.0,37.0,0.0,5.0,98.0,0.0,8.0,39.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,52.0,18.0,0.0,0.0,0.0,1.0,8.0,0.0,44.0,2.0,0.0,2.0,50.0,8.0,0.0,168.0,9.0,746
17031140302,2.0,56.0,186.0,53.0,1.0,1.0,147.0,1.0,16.0,51.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,56.0,22.0,0.0,1.0,0.0,0.0,11.0,0.0,66.0,1.0,0.0,2.0,33.0,4.0,1.0,184.0,10.0,909
17031140400,3.0,74.0,181.0,131.0,0.0,5.0,193.0,0.0,25.0,83.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,92.0,25.0,0.0,1.0,0.0,1.0,6.0,0.0,77.0,0.0,0.0,9.0,39.0,9.0,0.0,443.0,9.0,1413
17031140500,1.0,60.0,150.0,45.0,0.0,4.0,105.0,0.0,23.0,73.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,69.0,39.0,0.0,1.0,0.0,0.0,5.0,0.0,57.0,0.0,0.0,3.0,26.0,1.0,1.0,377.0,3.0,1050
17031140601,0.0,38.0,90.0,27.0,0.0,4.0,83.0,0.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,40.0,0.0,0.0,2.0,21.0,1.0,0.0,116.0,7.0,529
17031140602,3.0,89.0,341.0,91.0,0.0,9.0,194.0,0.0,19.0,50.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,99.0,48.0,0.0,0.0,0.0,0.0,9.0,0.0,87.0,2.0,0.0,6.0,109.0,11.0,0.0,247.0,13.0,1433
17031140701,0.0,47.0,125.0,53.0,0.0,4.0,196.0,0.0,13.0,29.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,22.0,0.0,0.0,0.0,0.0,8.0,0.0,40.0,13.0,0.0,8.0,55.0,5.0,1.0,177.0,8.0,848
17031140702,4.0,138.0,427.0,89.0,0.0,15.0,182.0,0.0,53.0,70.0,0.0,3.0,0.0,6.0,5.0,1.0,1.0,88.0,74.0,0.0,0.0,0.0,0.0,15.0,0.0,82.0,1.0,1.0,21.0,83.0,11.0,0.0,366.0,30.0,1766
17031140800,0.0,62.0,237.0,86.0,0.0,10.0,195.0,0.0,19.0,87.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,62.0,29.0,0.0,0.0,0.0,0.0,14.0,0.0,80.0,0.0,0.0,10.0,71.0,13.0,0.0,292.0,13.0,1289
17031150200,2.0,136.0,354.0,148.0,0.0,9.0,278.0,0.0,43.0,182.0,0.0,2.0,0.0,5.0,5.0,2.0,8.0,92.0,93.0,0.0,0.0,0.0,1.0,18.0,0.0,157.0,1.0,0.0,9.0,63.0,9.0,2.0,475.0,16.0,2110
17031150300,3.0,137.0,293.0,129.0,0.0,3.0,235.0,0.0,45.0,148.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,79.0,60.0,0.0,0.0,0.0,2.0,12.0,0.0,124.0,1.0,0.0,7.0,42.0,5.0,0.0,519.0,14.0,1868
17031150401,0.0,64.0,193.0,76.0,0.0,11.0,136.0,0.0,29.0,103.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,55.0,40.0,0.0,0.0,0.0,0.0,9.0,0.0,76.0,0.0,0.0,6.0,17.0,7.0,0.0,276.0,8.0,1114
17031150402,0.0,49.0,126.0,71.0,0.0,4.0,117.0,0.0,16.0,60.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,49.0,24.0,0.0,0.0,0.0,1.0,11.0,0.0,64.0,0.0,0.0,3.0,18.0,6.0,1.0,149.0,2.0,774
17031150501,2.0,28.0,65.0,56.0,0.0,0.0,73.0,0.0,12.0,44.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,18.0,18.0,1.0,0.0,0.0,0.0,9.0,0.0,58.0,0.0,0.0,3.0,9.0,0.0,0.0,107.0,2.0,509
17031150502,2.0,61.0,136.0,45.0,0.0,7.0,114.0,1.0,24.0,54.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,42.0,28.0,0.0,0.0,0.0,0.0,7.0,0.0,80.0,1.0,0.0,2.0,8.0,5.0,0.0,165.0,4.0,790
17031150600,1.0,65.0,155.0,75.0,0.0,3.0,153.0,0.0,21.0,79.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,48.0,36.0,0.0,0.0,0.0,0.0,4.0,0.0,74.0,0.0,0.0,2.0,20.0,4.0,1.0,192.0,11.0,953
17031150700,4.0,69.0,142.0,87.0,0.0,4.0,121.0,0.0,17.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65.0,30.0,0.0,0.0,0.0,0.0,11.0,0.0,74.0,0.0,0.0,3.0,18.0,3.0,0.0,159.0,6.0,867
17031150800,1.0,102.0,282.0,96.0,0.0,5.0,159.0,0.0,23.0,86.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,77.0,36.0,0.0,0.0,0.0,0.0,22.0,0.0,99.0,0.0,1.0,6.0,23.0,6.0,0.0,247.0,13.0,1288
17031151001,1.0,65.0,225.0,41.0,0.0,2.0,108.0,0.0,23.0,40.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,61.0,45.0,0.0,0.0,0.0,2.0,4.0,0.0,61.0,0.0,0.0,9.0,22.0,3.0,0.0,170.0,10.0,896
17031151002,5.0,90.0,267.0,88.0,0.0,8.0,165.0,1.0,18.0,101.0,0.0,0.0,0.0,6.0,1.0,4.0,2.0,111.0,61.0,0.0,0.0,0.0,0.0,15.0,0.0,121.0,1.0,0.0,5.0,37.0,8.0,3.0,217.0,7.0,1342
