"GEOID","REGION","Year","Renters","Eviction_Filings","Evictions","Eviction_Filings_RR","Evictions_RR"
"12095016504","Orlando",2016,1140,54,25,0.88,0.83
"12095013701","Orlando",2016,1570,109,46,1.29,1.11
"12095013607","Orlando",2016,571,51,28,1.66,1.86
"12095015902","Orlando",2016,676,11,9,0.3,0.5
"12095016732","Orlando",2016,1563,46,26,0.55,0.63
"12095015802","Orlando",2016,181,1,0,0.1,0
"12095012306","Orlando",2016,248,29,16,2.18,2.44
"12095014704","Orlando",2016,4792,210,79,0.82,0.62
"12095012402","Orlando",2016,1953,257,146,2.45,2.83
"12095015701","Orlando",2016,283,4,1,0.26,0.13
"12095015702","Orlando",2016,175,3,1,0.32,0.22
"12095016001","Orlando",2016,291,4,4,0.26,0.52
"12095016002","Orlando",2016,221,6,1,0.51,0.17
"12095016407","Orlando",2016,2223,79,35,0.66,0.6
"12095018800","Orlando",2016,1393,42,25,0.56,0.68
"12095014811","Orlando",2016,374,14,6,0.7,0.61
"12095015501","Orlando",2016,1083,30,14,0.52,0.49
"12095016903","Orlando",2016,4821,338,165,1.31,1.3
"12095013508","Orlando",2016,922,64,35,1.29,1.44
"12095011100","Orlando",2016,949,74,33,1.45,1.32
"12095017015","Orlando",2016,1166,52,17,0.83,0.55
"12095016907","Orlando",2016,2238,283,144,2.36,2.43
"12095014810","Orlando",2016,359,5,0,0.26,0
"12095014607","Orlando",2016,2151,113,56,0.98,0.99
"12095012401","Orlando",2016,2024,332,177,3.06,3.31
"12095010300","Orlando",2016,1338,30,12,0.42,0.34
"12095015901","Orlando",2016,800,17,7,0.4,0.33
"12095016408","Orlando",2016,700,49,27,1.3,1.46
"12095016906","Orlando",2016,1775,329,212,3.45,4.52
"12095013402","Orlando",2016,480,21,12,0.82,0.95
"12095015103","Orlando",2016,932,61,30,1.22,1.22
"12095014701","Orlando",2016,927,97,49,1.95,2
"12095014608","Orlando",2016,1097,93,43,1.58,1.48
"12095010200","Orlando",2016,2302,31,6,0.25,0.1
"12095014606","Orlando",2016,2914,180,111,1.15,1.44
"12095016409","Orlando",2016,143,6,2,0.78,0.53
"12095016302","Orlando",2016,1655,121,62,1.36,1.42
"12095013507","Orlando",2016,2651,120,53,0.84,0.76
"12095016602","Orlando",2016,782,58,28,1.38,1.35
"12095018200","Orlando",2016,3404,170,76,0.93,0.84
"12095013603","Orlando",2016,1095,59,38,1,1.31
"12095015105","Orlando",2016,264,30,15,2.12,2.15
"12095016727","Orlando",2016,3908,125,65,0.6,0.63
"12095012201","Orlando",2016,771,82,44,1.98,2.16
"12095017105","Orlando",2016,1834,46,18,0.47,0.37
"12095012307","Orlando",2016,1130,150,88,2.47,2.95
"12095013509","Orlando",2016,239,11,7,0.86,1.11
"12095016511","Orlando",2016,813,157,59,3.6,2.75
"12095014703","Orlando",2016,708,91,28,2.4,1.5
"12095016412","Orlando",2016,415,17,8,0.76,0.73
"12095010400","Orlando",2016,497,37,20,1.39,1.52
"12095015004","Orlando",2016,424,36,13,1.58,1.16
"12095017802","Orlando",2016,1210,63,30,0.97,0.94
"12095017806","Orlando",2016,203,10,7,0.92,1.3
"12095017504","Orlando",2016,511,48,21,1.75,1.56
"12095011702","Orlando",2016,1010,52,29,0.96,1.09
"12095016507","Orlando",2016,589,14,3,0.44,0.19
"12095013406","Orlando",2016,852,43,23,0.94,1.02
"12095018900","Orlando",2016,3641,194,88,0.99,0.91
"12095014804","Orlando",2016,1601,112,65,1.3,1.54
"12095017016","Orlando",2016,927,59,28,1.19,1.14
"12095018300","Orlando",2016,640,163,76,4.75,4.49
"12095012403","Orlando",2016,672,91,45,2.52,2.53
"12095016709","Orlando",2016,557,18,6,0.6,0.41
"12095016733","Orlando",2016,373,9,5,0.45,0.51
"12095014301","Orlando",2016,657,64,35,1.82,2.02
"12095016807","Orlando",2016,2020,58,29,0.54,0.54
"12095017014","Orlando",2016,3119,154,62,0.92,0.75
"12095014400","Orlando",2016,499,79,39,2.95,2.96
"12095016410","Orlando",2016,1727,117,56,1.26,1.23
"12095016510","Orlando",2016,1318,278,95,3.93,2.73
"12095017107","Orlando",2016,804,41,14,0.95,0.66
"12095016509","Orlando",2016,427,23,14,1,1.24
"12095016402","Orlando",2016,664,28,19,0.79,1.08
"12095017011","Orlando",2016,605,10,3,0.31,0.19
"12095014809","Orlando",2016,221,0,0,0,0
"12095017008","Orlando",2016,1597,56,25,0.65,0.59
"12095012800","Orlando",2016,287,5,3,0.32,0.4
"12095016200","Orlando",2016,1384,36,19,0.48,0.52
"12095014909","Orlando",2016,165,12,5,1.36,1.15
"12095012303","Orlando",2016,451,25,9,1.03,0.76
"12095014609","Orlando",2016,1904,136,63,1.33,1.25
"12095013803","Orlando",2016,347,6,0,0.32,0
"12095011600","Orlando",2016,961,163,82,3.16,3.23
"12095016716","Orlando",2016,218,10,3,0.85,0.52
"12095017807","Orlando",2016,423,15,5,0.66,0.45
"12095018100","Orlando",2016,348,9,7,0.48,0.76
"12095990000","Orlando",2016,0,0,0,NA,NA
"12095016717","Orlando",2016,232,9,3,0.72,0.49
"12095017901","Orlando",2016,288,11,4,0.71,0.53
"12095013802","Orlando",2016,251,13,5,0.97,0.75
"12095014807","Orlando",2016,871,43,18,0.92,0.78
"12095015601","Orlando",2016,50,1,0,NA,NA
"12095018500","Orlando",2016,1182,112,60,1.77,1.92
"12095014302","Orlando",2016,1238,74,40,1.11,1.22
"12095014813","Orlando",2016,759,23,7,0.56,0.35
"12095012100","Orlando",2016,1131,202,101,3.33,3.38
"12095016904","Orlando",2016,739,50,17,1.26,0.87
"12095016601","Orlando",2016,757,41,16,1.01,0.8
"12095016804","Orlando",2016,548,27,11,0.92,0.76
"12095017001","Orlando",2016,496,48,18,1.8,1.37
"12095017600","Orlando",2016,933,76,36,1.52,1.46
"12095016712","Orlando",2016,2451,148,69,1.13,1.07
"12095016902","Orlando",2016,986,54,33,1.02,1.27
"12095014601","Orlando",2016,1783,233,116,2.44,2.46
"12095017104","Orlando",2016,1438,38,16,0.49,0.42
"12095016731","Orlando",2016,770,22,13,0.53,0.64
"12095014502","Orlando",2016,1901,353,190,3.46,3.78
"12095016728","Orlando",2016,381,4,0,0.2,0
"12095015202","Orlando",2016,1342,126,73,1.75,2.06
"12095015002","Orlando",2016,633,10,3,0.29,0.18
"12095014904","Orlando",2016,1598,129,54,1.5,1.28
"12095013405","Orlando",2016,503,31,17,1.15,1.28
"12095016505","Orlando",2016,749,16,8,0.4,0.4
"12095017013","Orlando",2016,905,21,9,0.43,0.38
"12095017902","Orlando",2016,628,36,17,1.07,1.02
"12095015003","Orlando",2016,616,17,5,0.51,0.31
"12095013605","Orlando",2016,993,52,24,0.98,0.91
"12095014805","Orlando",2016,1310,63,33,0.9,0.95
"12095012701","Orlando",2016,1197,14,4,0.22,0.13
"12095013702","Orlando",2016,1181,33,17,0.52,0.54
"12095014503","Orlando",2016,1048,166,96,2.95,3.47
"12095013510","Orlando",2016,877,85,51,1.81,2.2
"12095016406","Orlando",2016,883,36,24,0.76,1.03
"12095012600","Orlando",2016,771,17,3,0.41,0.15
"12095017503","Orlando",2016,1256,93,40,1.38,1.21
"12095017200","Orlando",2016,718,51,26,1.32,1.37
"12095015106","Orlando",2016,799,99,38,2.31,1.8
"12095015402","Orlando",2016,655,14,7,0.4,0.4
"12095014702","Orlando",2016,2065,159,70,1.43,1.28
"12095016503","Orlando",2016,1602,36,13,0.42,0.31
"12095011200","Orlando",2016,466,10,7,0.4,0.57
"12095011701","Orlando",2016,820,108,50,2.45,2.31
"12095014504","Orlando",2016,2032,149,62,1.37,1.15
"12095017701","Orlando",2016,274,18,9,1.22,1.24
"12095012304","Orlando",2016,1104,96,35,1.62,1.2
"12095016715","Orlando",2016,895,28,12,0.58,0.51
"12095013512","Orlando",2016,1443,67,32,0.87,0.84
"12095010500","Orlando",2016,494,75,44,2.83,3.37
"12095013503","Orlando",2016,995,81,38,1.52,1.45
"12095014000","Orlando",2016,451,13,5,0.54,0.42
"12095014200","Orlando",2016,1670,118,55,1.32,1.25
"12095014812","Orlando",2016,1556,64,37,0.77,0.9
"12095013505","Orlando",2016,826,43,21,0.97,0.96
"12095013300","Orlando",2016,1241,51,26,0.77,0.79
"12095014808","Orlando",2016,878,16,7,0.34,0.3
"12095018700","Orlando",2016,1347,97,58,1.34,1.63
"12095010802","Orlando",2016,902,8,2,0.17,0.08
"12095017108","Orlando",2016,1221,19,9,0.29,0.28
"12095016730","Orlando",2016,2817,113,46,0.75,0.62
"12095017103","Orlando",2016,3485,95,35,0.51,0.38
"12095016729","Orlando",2016,2623,130,44,0.92,0.63
"12095017501","Orlando",2016,1140,67,36,1.1,1.2
"12095018000","Orlando",2016,769,47,26,1.14,1.28
"12095016723","Orlando",2016,415,13,7,0.58,0.64
"12095015300","Orlando",2016,750,21,11,0.52,0.56
"12095018400","Orlando",2016,648,9,5,0.26,0.29
"12095013604","Orlando",2016,1477,70,33,0.88,0.85
"12095016734","Orlando",2016,1839,45,14,0.46,0.29
"12095015104","Orlando",2016,766,129,66,3.14,3.26
"12095013201","Orlando",2016,631,48,22,1.42,1.32
"12095017808","Orlando",2016,265,3,0,0.21,0
"12095016806","Orlando",2016,2139,65,24,0.57,0.42
"12095012900","Orlando",2016,798,6,2,0.14,0.09
"12095016710","Orlando",2016,329,9,5,0.51,0.58
"12095013202","Orlando",2016,1340,73,20,1.02,0.56
"12095017805","Orlando",2016,219,7,3,0.6,0.52
"12095016713","Orlando",2016,990,38,18,0.72,0.69
"12095016802","Orlando",2016,1232,50,22,0.76,0.68
"12095017017","Orlando",2016,2961,85,41,0.53,0.52
"12095017109","Orlando",2016,241,3,2,0.23,0.31
"12095012000","Orlando",2016,830,132,65,2.96,2.96
"12095013801","Orlando",2016,377,13,7,0.64,0.7
"12097043206","Orlando",2016,36,3,1,NA,NA
"12097041900","Orlando",2016,2002,110,38,1.02,0.72
"12097043201","Orlando",2016,4,0,0,NA,NA
"12097041500","Orlando",2016,1260,53,26,0.78,0.78
"12097040902","Orlando",2016,1173,102,53,1.62,1.71
"12097043301","Orlando",2016,113,5,1,0.82,0.33
"12097043500","Orlando",2016,978,45,26,0.86,1.01
"12097040801","Orlando",2016,256,8,6,0.58,0.89
"12097040901","Orlando",2016,574,17,8,0.55,0.53
"12097042500","Orlando",2016,665,15,7,0.42,0.4
"12097042000","Orlando",2016,2504,143,77,1.06,1.16
"12097042900","Orlando",2016,3348,112,59,0.62,0.67
"12097042800","Orlando",2016,801,46,14,1.07,0.66
"12097042400","Orlando",2016,462,14,7,0.56,0.57
"12097042601","Orlando",2016,303,4,3,0.25,0.37
"12097041002","Orlando",2016,943,31,19,0.61,0.76
"12097041600","Orlando",2016,845,44,22,0.97,0.99
"12097041700","Orlando",2016,1124,65,38,1.08,1.28
"12097043302","Orlando",2016,1010,32,14,0.59,0.52
"12097043204","Orlando",2016,1906,43,24,0.42,0.48
"12097042300","Orlando",2016,1016,43,25,0.79,0.93
"12097042702","Orlando",2016,868,22,12,0.47,0.52
"12097041001","Orlando",2016,1282,38,18,0.55,0.53
"12097043203","Orlando",2016,856,39,21,0.85,0.93
"12097041800","Orlando",2016,641,24,16,0.7,0.94
"12097043205","Orlando",2016,121,3,1,0.46,0.31
"12097042602","Orlando",2016,1349,32,19,0.44,0.53
"12097040802","Orlando",2016,1557,89,43,1.07,1.05
"12097042100","Orlando",2016,2197,90,45,0.76,0.78
"12097040804","Orlando",2016,801,62,30,1.44,1.42
"12097043202","Orlando",2016,46,0,0,NA,NA
"12097042701","Orlando",2016,1089,38,13,0.65,0.45
"12097041100","Orlando",2016,1428,80,43,1.04,1.14
"12097043400","Orlando",2016,854,24,11,0.52,0.49
"12097043800","Orlando",2016,729,8,3,0.2,0.16
"12097043600","Orlando",2016,556,21,11,0.7,0.75
"12097043700","Orlando",2016,341,11,5,0.6,0.55
"12097042200","Orlando",2016,2769,135,62,0.91,0.85
"12097040803","Orlando",2016,1594,63,31,0.74,0.74
"12097043100","Orlando",2016,147,8,3,1.01,0.77
"12097041300","Orlando",2016,1414,84,42,1.11,1.12
"12127091022","Orlando",2016,413,12,6,0.54,0.55
"12127082511","Orlando",2016,637,28,15,0.82,0.89
"12127082414","Orlando",2016,727,26,17,0.67,0.88
"12127090902","Orlando",2016,918,34,18,0.69,0.74
"12127082301","Orlando",2016,2566,165,91,1.2,1.34
"12127083006","Orlando",2016,570,22,12,0.72,0.8
"12127091015","Orlando",2016,404,14,8,0.65,0.75
"12127082413","Orlando",2016,609,25,15,0.77,0.93
"12127082802","Orlando",2016,743,20,14,0.5,0.71
"12127082607","Orlando",2016,405,11,8,0.51,0.75
"12127083003","Orlando",2016,504,12,7,0.44,0.53
"12127080807","Orlando",2016,936,13,9,0.26,0.36
"12127090804","Orlando",2016,695,26,16,0.7,0.87
"12127082405","Orlando",2016,626,22,12,0.65,0.73
"12127082606","Orlando",2016,270,3,3,0.21,0.42
"12127090806","Orlando",2016,1323,43,18,0.61,0.51
"12127081800","Orlando",2016,392,21,8,1,0.77
"12127090101","Orlando",2016,409,7,4,0.32,0.37
"12127083206","Orlando",2016,34,1,0,NA,NA
"12127080804","Orlando",2016,1760,34,14,0.36,0.3
"12127082401","Orlando",2016,1259,142,91,2.1,2.74
"12127082509","Orlando",2016,259,4,1,0.29,0.15
"12127091023","Orlando",2016,160,6,2,0.7,0.47
"12127091027","Orlando",2016,441,17,8,0.72,0.69
"12127082604","Orlando",2016,516,24,21,0.87,1.54
"12127080803","Orlando",2016,531,32,10,1.12,0.71
"12127082510","Orlando",2016,523,33,22,1.18,1.59
"12127091018","Orlando",2016,854,54,38,1.18,1.68
"12127082704","Orlando",2016,255,0,0,0,0
"12127082406","Orlando",2016,146,4,1,0.51,0.26
"12127082701","Orlando",2016,265,2,1,0.14,0.14
"12127081101","Orlando",2016,578,22,12,0.71,0.79
"12127081000","Orlando",2016,1126,73,43,1.21,1.45
"12127082410","Orlando",2016,1130,20,14,0.33,0.47
"12127082508","Orlando",2016,201,5,4,0.46,0.75
"12127082411","Orlando",2016,498,10,9,0.37,0.68
"12127091005","Orlando",2016,145,5,2,0.64,0.52
"12127083208","Orlando",2016,874,24,9,0.51,0.39
"12127090803","Orlando",2016,362,13,7,0.67,0.73
"12127091024","Orlando",2016,617,34,22,1.03,1.35
"12127082507","Orlando",2016,1044,42,24,0.75,0.87
"12127083005","Orlando",2016,408,10,7,0.46,0.65
"12127091013","Orlando",2016,615,31,19,0.94,1.17
"12127091026","Orlando",2016,428,22,9,0.96,0.8
"12127090202","Orlando",2016,726,34,19,0.87,0.99
"12127091001","Orlando",2016,520,13,7,0.47,0.51
"12127091029","Orlando",2016,363,11,3,0.56,0.31
"12127090903","Orlando",2016,287,13,9,0.84,1.19
"12127090306","Orlando",2016,382,3,2,0.15,0.2
"12127090305","Orlando",2016,267,5,1,0.35,0.14
"12127091017","Orlando",2016,315,29,16,1.72,1.92
"12127081500","Orlando",2016,782,80,57,1.91,2.76
"12127091019","Orlando",2016,477,27,19,1.05,1.51
"12127082201","Orlando",2016,1868,136,87,1.36,1.76
"12127090805","Orlando",2016,1063,25,18,0.44,0.64
"12127080806","Orlando",2016,435,5,2,0.21,0.17
"12127090307","Orlando",2016,962,49,29,0.95,1.14
"12127091025","Orlando",2016,323,14,8,0.81,0.94
"12127080901","Orlando",2016,1203,59,31,0.91,0.98
"12127092500","Orlando",2016,1666,95,58,1.06,1.32
"12127091028","Orlando",2016,354,9,6,0.47,0.64
"12127083008","Orlando",2016,622,21,11,0.63,0.67
"12127091021","Orlando",2016,170,5,4,0.55,0.89
"12127082404","Orlando",2016,449,26,14,1.08,1.18
"12127082903","Orlando",2016,731,34,23,0.87,1.19
"12127080400","Orlando",2016,311,2,1,0.12,0.12
"12127082703","Orlando",2016,539,4,3,0.14,0.21
"12127082705","Orlando",2016,357,7,7,0.37,0.74
"12127091020","Orlando",2016,465,31,21,1.24,1.71
"12127082801","Orlando",2016,308,7,4,0.42,0.49
"12127090204","Orlando",2016,962,72,42,1.39,1.65
"12127080201","Orlando",2016,231,1,1,0.08,0.16
"12127083207","Orlando",2016,401,16,11,0.74,1.04
"12127083205","Orlando",2016,291,0,0,0,0
"12127082506","Orlando",2016,701,21,12,0.56,0.65
"12127090304","Orlando",2016,641,12,9,0.35,0.53
"12127082000","Orlando",2016,607,42,27,1.29,1.68
"12127080700","Orlando",2016,221,4,1,0.34,0.17
"12127090102","Orlando",2016,316,3,1,0.18,0.12
"12127090600","Orlando",2016,1123,81,42,1.34,1.42
"12127083209","Orlando",2016,433,4,2,0.17,0.17
"12127080902","Orlando",2016,656,48,29,1.36,1.67
"12127090203","Orlando",2016,373,19,7,0.95,0.71
"12127990000","Orlando",2016,0,0,0,NA,NA
"12127081102","Orlando",2016,335,13,8,0.72,0.9
"12127083203","Orlando",2016,361,19,12,0.98,1.26
"12127091016","Orlando",2016,674,27,15,0.75,0.84
"12127090904","Orlando",2016,329,6,2,0.34,0.23
"12127082503","Orlando",2016,834,29,13,0.65,0.59
"12127080202","Orlando",2016,375,5,2,0.25,0.2
"12127080600","Orlando",2016,573,26,16,0.85,1.06
"12127081900","Orlando",2016,497,39,26,1.46,1.98
"12127082902","Orlando",2016,879,39,19,0.83,0.82
"12127082202","Orlando",2016,125,5,2,0.75,0.61
"12127082412","Orlando",2016,727,21,15,0.54,0.78
"12127082415","Orlando",2016,426,50,32,2.19,2.84
"12127090701","Orlando",2016,463,29,17,1.17,1.39
"12127082605","Orlando",2016,524,16,7,0.57,0.51
"12127090303","Orlando",2016,243,12,9,0.92,1.4
"12127080500","Orlando",2016,513,9,2,0.33,0.15
"12127090702","Orlando",2016,918,44,32,0.89,1.32
"12127082100","Orlando",2016,1056,97,62,1.71,2.22
"12127080805","Orlando",2016,605,44,33,1.36,2.06
"12127080300","Orlando",2016,686,15,7,0.41,0.39
"12127081700","Orlando",2016,1518,98,65,1.2,1.62
"12127080100","Orlando",2016,576,11,8,0.36,0.53
"12127090400","Orlando",2016,947,21,12,0.41,0.48
"12127081300","Orlando",2016,615,29,23,0.88,1.42
"12127083009","Orlando",2016,310,13,5,0.78,0.61
"12127082904","Orlando",2016,323,5,1,0.29,0.12
"12127081200","Orlando",2016,1530,159,106,1.94,2.62
"12127083007","Orlando",2016,299,14,9,0.87,1.14
"12127081600","Orlando",2016,541,41,26,1.41,1.82
"12127090500","Orlando",2016,953,32,17,0.63,0.68
"12011040300","Miami",2016,1075,39,21,0.68,0.78
"12011040205","Miami",2016,948,43,28,0.85,1.19
"12011020317","Miami",2016,276,11,5,0.74,0.73
"12011070318","Miami",2016,224,2,1,0.17,0.18
"12011030703","Miami",2016,310,1,0,0.06,0
"12011030100","Miami",2016,494,16,6,0.6,0.49
"12011020211","Miami",2016,133,6,3,0.84,0.91
"12011110313","Miami",2016,1009,48,19,0.89,0.76
"12011030702","Miami",2016,662,73,32,2.06,1.94
"12011091801","Miami",2016,1510,96,62,1.19,1.65
"12011060121","Miami",2016,150,14,9,1.74,2.41
"12011010102","Miami",2016,393,4,1,0.19,0.1
"12011070601","Miami",2016,922,43,31,0.87,1.35
"12011020315","Miami",2016,607,13,9,0.4,0.6
"12011080403","Miami",2016,1145,78,35,1.27,1.23
"12011050207","Miami",2016,1216,116,58,1.78,1.91
"12011060603","Miami",2016,841,52,27,1.15,1.29
"12011010503","Miami",2016,684,11,6,0.3,0.35
"12011060501","Miami",2016,757,80,41,1.97,2.17
"12011060210","Miami",2016,134,5,3,0.7,0.9
"12011020321","Miami",2016,26,3,3,NA,NA
"12011020407","Miami",2016,504,62,38,2.29,3.03
"12011042900","Miami",2016,771,98,47,2.37,2.45
"12011042302","Miami",2016,500,24,13,0.9,1.04
"12011070401","Miami",2016,237,10,5,0.79,0.85
"12011100801","Miami",2016,860,81,45,1.76,2.1
"12011050602","Miami",2016,1057,26,9,0.46,0.34
"12011100501","Miami",2016,265,7,4,0.49,0.61
"12011080101","Miami",2016,1140,41,25,0.67,0.88
"12011110342","Miami",2016,2730,395,162,2.7,2.38
"12011061001","Miami",2016,138,10,5,1.35,1.45
"12011010307","Miami",2016,1213,34,23,0.52,0.76
"12011020323","Miami",2016,865,22,12,0.47,0.56
"12011041600","Miami",2016,1967,273,148,2.59,3.02
"12011020405","Miami",2016,667,48,27,1.34,1.62
"12011060209","Miami",2016,205,15,8,1.36,1.57
"12011061100","Miami",2016,1252,51,27,0.76,0.87
"12011060105","Miami",2016,927,23,11,0.46,0.48
"12011060505","Miami",2016,1293,60,26,0.87,0.81
"12011090503","Miami",2016,65,1,1,NA,NA
"12011010612","Miami",2016,537,10,6,0.35,0.45
"12011020314","Miami",2016,1038,26,12,0.47,0.46
"12011091802","Miami",2016,471,44,27,1.74,2.3
"12011092000","Miami",2016,346,14,8,0.75,0.93
"12011060126","Miami",2016,712,27,15,0.71,0.85
"12011010402","Miami",2016,312,6,4,0.36,0.51
"12011040203","Miami",2016,432,12,5,0.52,0.46
"12011090601","Miami",2016,310,9,7,0.54,0.91
"12011043002","Miami",2016,904,46,27,0.95,1.2
"12011060107","Miami",2016,553,38,20,1.28,1.45
"12011042500","Miami",2016,2611,153,76,1.09,1.17
"12011100700","Miami",2016,737,88,55,2.23,3
"12011030705","Miami",2016,473,1,0,0.04,0
"12011030904","Miami",2016,390,9,5,0.43,0.51
"12011040204","Miami",2016,1084,33,18,0.57,0.67
"12011060120","Miami",2016,1048,70,34,1.25,1.3
"12011020206","Miami",2016,390,23,13,1.1,1.34
"12011090302","Miami",2016,2385,218,122,1.7,2.05
"12011050309","Miami",2016,505,67,36,2.47,2.86
"12011100300","Miami",2016,1470,69,42,0.88,1.15
"12011031204","Miami",2016,758,17,8,0.42,0.42
"12011031102","Miami",2016,730,58,32,1.48,1.76
"12011070320","Miami",2016,487,2,1,0.08,0.08
"12011090401","Miami",2016,941,112,80,2.22,3.41
"12011070404","Miami",2016,74,0,0,NA,NA
"12011040402","Miami",2016,658,17,12,0.48,0.73
"12011060605","Miami",2016,1220,63,38,0.96,1.25
"12011060207","Miami",2016,527,9,6,0.32,0.46
"12011043301","Miami",2016,1030,21,11,0.38,0.43
"12011041100","Miami",2016,968,188,86,3.62,3.57
"12011090200","Miami",2016,329,11,4,0.62,0.49
"12011090102","Miami",2016,578,8,4,0.26,0.28
"12011090602","Miami",2016,487,30,14,1.15,1.15
"12011020318","Miami",2016,997,81,44,1.52,1.77
"12011010304","Miami",2016,468,47,21,1.87,1.8
"12011070101","Miami",2016,2320,217,121,1.74,2.09
"12011043001","Miami",2016,100,3,2,0.56,0.8
"12011070403","Miami",2016,527,8,7,0.28,0.53
"12011070313","Miami",2016,1027,42,14,0.76,0.55
"12011010609","Miami",2016,534,21,10,0.73,0.75
"12011040503","Miami",2016,318,4,0,0.23,0
"12011020308","Miami",2016,796,52,33,1.22,1.66
"12011050208","Miami",2016,830,41,18,0.92,0.87
"12011030600","Miami",2016,938,88,45,1.75,1.93
"12011010403","Miami",2016,271,1,0,0.07,0
"12011060109","Miami",2016,210,3,1,0.27,0.19
"12011091201","Miami",2016,770,28,14,0.68,0.73
"12011980000","Miami",2016,4,0,0,NA,NA
"12011010104","Miami",2016,720,16,10,0.41,0.56
"12011060606","Miami",2016,957,54,34,1.05,1.43
"12011110502","Miami",2016,253,26,11,1.92,1.75
"12011090504","Miami",2016,668,39,25,1.09,1.5
"12011110327","Miami",2016,709,32,14,0.84,0.79
"12011031101","Miami",2016,365,12,8,0.61,0.88
"12011042301","Miami",2016,1149,19,9,0.31,0.31
"12011040502","Miami",2016,748,13,8,0.32,0.43
"12011110319","Miami",2016,295,13,10,0.82,1.36
"12011010902","Miami",2016,479,8,4,0.31,0.34
"12011020311","Miami",2016,470,19,10,0.75,0.85
"12011040901","Miami",2016,863,104,57,2.25,2.65
"12011090700","Miami",2016,571,24,11,0.78,0.77
"12011070317","Miami",2016,1151,11,6,0.18,0.21
"12011090403","Miami",2016,1213,124,76,1.91,2.51
"12011070312","Miami",2016,935,12,6,0.24,0.26
"12011110340","Miami",2016,505,14,11,0.52,0.87
"12011110334","Miami",2016,316,2,0,0.12,0
"12011070402","Miami",2016,68,4,2,NA,NA
"12011110402","Miami",2016,168,14,7,1.55,1.67
"12011110403","Miami",2016,218,26,14,2.22,2.58
"12011050311","Miami",2016,560,54,33,1.8,2.37
"12011020101","Miami",2016,1629,71,39,0.81,0.96
"12011050900","Miami",2016,1378,87,51,1.18,1.49
"12011110404","Miami",2016,651,53,23,1.52,1.42
"12011070204","Miami",2016,1133,35,20,0.58,0.71
